"","RegionID","SizeRank","RegionName","RegionType","StateName","State","City","Metro","CountyName","X2000.01.31","X2000.02.29","X2000.03.31","X2000.04.30","X2000.05.31","X2000.06.30","X2000.07.31","X2000.08.31","X2000.09.30","X2000.10.31","X2000.11.30","X2000.12.31","X2001.01.31","X2001.02.28","X2001.03.31","X2001.04.30","X2001.05.31","X2001.06.30","X2001.07.31","X2001.08.31","X2001.09.30","X2001.10.31","X2001.11.30","X2001.12.31","X2002.01.31","X2002.02.28","X2002.03.31","X2002.04.30","X2002.05.31","X2002.06.30","X2002.07.31","X2002.08.31","X2002.09.30","X2002.10.31","X2002.11.30","X2002.12.31","X2003.01.31","X2003.02.28","X2003.03.31","X2003.04.30","X2003.05.31","X2003.06.30","X2003.07.31","X2003.08.31","X2003.09.30","X2003.10.31","X2003.11.30","X2003.12.31","X2004.01.31","X2004.02.29","X2004.03.31","X2004.04.30","X2004.05.31","X2004.06.30","X2004.07.31","X2004.08.31","X2004.09.30","X2004.10.31","X2004.11.30","X2004.12.31","X2005.01.31","X2005.02.28","X2005.03.31","X2005.04.30","X2005.05.31","X2005.06.30","X2005.07.31","X2005.08.31","X2005.09.30","X2005.10.31","X2005.11.30","X2005.12.31","X2006.01.31","X2006.02.28","X2006.03.31","X2006.04.30","X2006.05.31","X2006.06.30","X2006.07.31","X2006.08.31","X2006.09.30","X2006.10.31","X2006.11.30","X2006.12.31","X2007.01.31","X2007.02.28","X2007.03.31","X2007.04.30","X2007.05.31","X2007.06.30","X2007.07.31","X2007.08.31","X2007.09.30","X2007.10.31","X2007.11.30","X2007.12.31","X2008.01.31","X2008.02.29","X2008.03.31","X2008.04.30","X2008.05.31","X2008.06.30","X2008.07.31","X2008.08.31","X2008.09.30","X2008.10.31","X2008.11.30","X2008.12.31","X2009.01.31","X2009.02.28","X2009.03.31","X2009.04.30","X2009.05.31","X2009.06.30","X2009.07.31","X2009.08.31","X2009.09.30","X2009.10.31","X2009.11.30","X2009.12.31","X2010.01.31","X2010.02.28","X2010.03.31","X2010.04.30","X2010.05.31","X2010.06.30","X2010.07.31","X2010.08.31","X2010.09.30","X2010.10.31","X2010.11.30","X2010.12.31","X2011.01.31","X2011.02.28","X2011.03.31","X2011.04.30","X2011.05.31","X2011.06.30","X2011.07.31","X2011.08.31","X2011.09.30","X2011.10.31","X2011.11.30","X2011.12.31","X2012.01.31","X2012.02.29","X2012.03.31","X2012.04.30","X2012.05.31","X2012.06.30","X2012.07.31","X2012.08.31","X2012.09.30","X2012.10.31","X2012.11.30","X2012.12.31","X2013.01.31","X2013.02.28","X2013.03.31","X2013.04.30","X2013.05.31","X2013.06.30","X2013.07.31","X2013.08.31","X2013.09.30","X2013.10.31","X2013.11.30","X2013.12.31","X2014.01.31","X2014.02.28","X2014.03.31","X2014.04.30","X2014.05.31","X2014.06.30","X2014.07.31","X2014.08.31","X2014.09.30","X2014.10.31","X2014.11.30","X2014.12.31","X2015.01.31","X2015.02.28","X2015.03.31","X2015.04.30","X2015.05.31","X2015.06.30","X2015.07.31","X2015.08.31","X2015.09.30","X2015.10.31","X2015.11.30","X2015.12.31","X2016.01.31","X2016.02.29","X2016.03.31","X2016.04.30","X2016.05.31","X2016.06.30","X2016.07.31","X2016.08.31","X2016.09.30","X2016.10.31","X2016.11.30","X2016.12.31","X2017.01.31","X2017.02.28","X2017.03.31","X2017.04.30","X2017.05.31","X2017.06.30","X2017.07.31","X2017.08.31","X2017.09.30","X2017.10.31","X2017.11.30","X2017.12.31","X2018.01.31","X2018.02.28","X2018.03.31","X2018.04.30","X2018.05.31","X2018.06.30","X2018.07.31","X2018.08.31","X2018.09.30","X2018.10.31","X2018.11.30","X2018.12.31","X2019.01.31","X2019.02.28","X2019.03.31","X2019.04.30","X2019.05.31","X2019.06.30","X2019.07.31","X2019.08.31","X2019.09.30","X2019.10.31","X2019.11.30","X2019.12.31","X2020.01.31","X2020.02.29","X2020.03.31","X2020.04.30","X2020.05.31","X2020.06.30","X2020.07.31"
"654",96480,4763,91733,"Zip","CA","CA","South El Monte","Los Angeles-Long Beach-Anaheim","Los Angeles County",165685,166695,168030,169353,170563,171843,172686,173962,175080,175984,177017,178295,179512,180442,181401,182453,183937,185147,186543,187775,188927,190719,192243,194318,195967,198128,200669,203689,206629,209875,213753,218010,222551,226450,230648,233817,237467,241104,245102,248561,251545,254426,257900,261800,265645,269165,273786,279553,285876,291382,296448,302947,311804,320293,327615,334087,342331,351113,358605,365723,372141,380268,387801,395012,399703,405787,412798,420760,428025,435669,441876,446839,451309,455558,460656,464268,469624,473473,477032,478825,478641,478182,478346,480185,480856,480663,480759,482807,483518,482551,479148,474866,469840,463486,457659,451718,445910,437995,426445,412967,398594,386552,376158,368013,361960,355969,348595,338193,331110,326906,324829,321384,318050,316743,315758,316071,314520,314185,314740,317451,317108,314761,314021,315274,319188,318258,317048,313196,310973,308924,307315,307008,307143,307741,306186,305014,301127,300293,298924,298589,297682,296203,295601,293478,292050,290419,290010,289024,289521,289972,291747,293234,295553,298609,300940,304655,307502,313352,319293,327090,333885,340377,346072,352216,357466,361526,365839,368827,372981,373892,374899,374655,375129,375692,377454,378705,379732,380340,381724,383813,386874,390016,393005,393607,395282,396597,397034,398139,399590,403084,405502,408510,409354,411064,412136,416425,419262,422482,425506,428642,432653,435179,436777,437948,440497,443018,445530,446911,449408,451372,453387,455121,457121,459799,464303,468412,472365,476575,480523,483223,485747,489169,493864,496510,497374,497139,497175,496459,495197,491301,487962,487043,490015,493683,492978,491183,490234,492366,493660,495862,498474,503187,507961,511936,513185,513972,518024
"655",98545,4767,96007,"Zip","CA","CA","Anderson","Redding","Shasta County",87194,87684,88042,88505,89491,90282,90858,91195,91870,91559,91122,90455,90844,91291,92107,92730,93303,94028,95159,96558,97658,99119,100595,102108,103048,103986,104866,106035,107200,108552,109785,111196,112682,115047,117016,119584,121457,124493,126608,128747,130276,131960,133739,134922,136836,138118,140419,141690,143799,145004,147026,148915,150754,153017,155672,159323,162130,164479,166610,169675,173232,175473,177838,180568,185257,189347,193184,196302,199472,202526,205474,208376,209597,211313,213496,215945,218260,219857,221253,220911,219695,219280,219561,218508,217123,216648,216853,217133,215051,212733,210037,209176,209327,208303,205466,203344,202763,202067,199332,195069,191212,187676,184761,182214,179665,177261,174930,172783,170205,167999,166278,165326,164288,163556,162046,160101,158256,157152,156795,155999,155508,153626,152149,150429,149743,149001,149154,149135,149346,148767,148065,146290,144134,142695,141586,140986,140022,139812,137714,135548,132183,130796,129188,129975,130882,132411,132575,133354,134381,133853,133401,133258,135365,136826,138589,139269,139734,139755,141225,141524,141641,143064,147588,152506,155390,156797,158254,159866,162304,164673,166768,168563,170553,172544,173670,174166,175260,177295,179492,181354,182550,184346,186566,189364,191029,191668,192210,193256,195053,195915,196407,197168,198117,198676,198272,198456,199620,201691,202377,203142,202926,203961,204880,206070,207198,208554,210296,211564,212729,213936,215457,216367,217739,218876,220761,221657,222881,223220,224548,225712,226859,226866,226512,227007,227872,229599,230579,231775,233323,235371,236422,236617,237283,240062,242093,243175,242897,243154,243677,244511,244972,245525,246345,248041,249374,249621,250628
"656",98433,4767,95824,"Zip","CA","CA","Sacramento","Sacramento--Roseville--Arden-Arcade","Sacramento County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147218,144948,143418,140140,137023,133527,130444,128114,126247,124851,123477,122450,121318,120975,120421,119571,118405,117909,117745,117504,117410,116901,117029,117004,117241,116342,114940,114194,114574,115261,115084,114131,112472,110978,108788,106868,104969,104071,103482,102592,101421,100203,99359,98670,98314,98198,98515,98496,99023,100144,102100,104271,105955,108116,111032,114673,118502,122158,126317,130839,136054,139765,142954,145253,148356,151663,153609,154925,155016,155213,154753,155104,154212,154774,154910,155896,156400,155458,155826,156493,158547,160557,162369,163868,165038,166100,167611,170219,172616,176151,178964,181337,183285,185560,188640,190882,193740,196592,199741,201653,204110,205844,208536,211270,214573,217084,218785,221015,223052,224936,226671,228763,230406,232202,233209,234983,235776,236360,237699,240033,242722,244079,243896,243552,243384,244081,244587,244545,244256,245612,247620,249403,249712,250469,252280,254788,257210,258925,260950,263013,265703,267396,268383,268989,270677
"657",97805,4783,94603,"Zip","CA","CA","Oakland","San Francisco-Oakland-Hayward","Alameda County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222848,218566,214833,207505,200309,195186,191749,190426,188310,187642,186147,185324,182980,182315,182406,184311,187471,188848,188384,186511,187089,186701,186757,186733,188573,190442,191501,190508,189265,188024,187938,186214,183325,179946,179795,178921,179266,176693,174299,172087,169853,168695,167822,169583,172018,175216,176049,178391,180602,185176,189683,194649,199939,204788,209816,214749,220806,225611,230540,233237,236666,239678,244416,249320,253653,257901,260304,261732,262104,264191,267743,273052,277200,279978,282094,283927,286218,288638,293169,298202,301914,305515,307833,311217,315253,320764,325446,329970,333921,337933,340746,345283,351482,356335,361467,365002,367645,370933,373697,377406,380235,383817,387800,389114,389865,392368,395615,399494,404460,409129,414383,420547,428056,434060,439457,446698,455630,462166,466383,469326,471500,474014,476467,475741,473377,472508,472945,474779,477204,480347,481912,481717,482926,484882,486446,489529,493272,496405,498877,499858,499562,499570,501827
"658",96244,4798,90810,"Zip","CA","CA","Long Beach","Los Angeles-Long Beach-Anaheim","Los Angeles County",149959,151102,152467,154182,155968,157500,158651,160073,161901,163547,165178,166143,167240,168286,169397,170477,171492,172856,173978,175056,175449,176335,177432,179346,181134,183184,185327,187914,190156,192535,195245,198690,202640,206765,210746,214700,218172,221385,224874,228378,232820,236586,241389,245273,249400,252593,257194,262085,268223,274244,280609,286839,293668,300111,306076,312781,320967,329776,337286,344527,351313,359485,366365,373901,379562,387267,394894,403124,410632,417942,423507,428093,432373,436234,441281,445464,451855,456811,461102,463629,463121,463269,463891,466605,467627,467277,466276,466758,466404,465182,462436,459175,455961,450908,445900,439024,432590,424580,414840,402244,388211,374943,362113,349362,339626,331617,324059,313234,303999,297888,293280,288711,283936,280457,277862,276935,274387,271149,268728,270263,270924,269270,268134,268225,270191,269184,268687,268084,267760,267619,265678,264503,263756,264091,263025,261321,258476,258442,258380,257710,256985,255700,256058,254046,252314,250615,251056,251875,253598,254315,254978,255287,256702,260174,264214,270319,274864,281113,285964,293539,299670,307218,314150,321922,327864,331817,335291,337279,341188,342315,344325,343544,344626,345217,347179,349096,351480,353667,355342,357435,360218,364052,367157,368597,369791,370906,372162,373295,374621,376869,379546,383262,385015,386901,388392,392753,396427,399523,401449,404052,407990,411665,413726,414497,416865,418906,421310,422524,424591,426907,428929,430519,431749,433399,437871,442644,447166,451419,455210,458286,460998,463932,467075,468683,469222,470275,470506,470144,469441,467217,466453,467274,471812,476046,478108,479407,481744,485103,487999,491504,495192,500487,504991,508942,510126,511604,515054
"659",96284,4804,91042,"Zip","CA","CA","Los Angeles","Los Angeles-Long Beach-Anaheim","Los Angeles County",200075,201367,203204,204952,206865,208512,210235,212233,214190,216121,218002,220284,222171,224290,226319,228682,230630,232596,233861,235061,236416,238516,240910,243508,246231,249322,252314,255698,259129,262894,267573,272350,277351,282092,286883,291351,295354,299137,303442,307068,311118,314543,318997,324002,329235,334040,340334,347477,355991,363481,370801,379596,389666,399910,408550,416460,425671,434115,440700,446452,451644,459457,466675,473803,478744,485366,493779,503167,511507,520346,527788,534200,539909,543904,549910,554275,560847,564644,567116,567689,565875,564715,563708,563823,561571,559417,556343,555369,553218,551297,546390,540604,533243,525372,517365,509804,503889,496578,486016,472724,458249,445336,433916,424651,418935,413864,408211,399392,392807,388221,385634,382590,379670,377878,377687,378449,378735,378439,379660,382788,383385,381838,381813,382844,386936,385749,383611,379300,375444,372205,368104,366291,365558,366157,363898,361788,356211,354995,354122,354698,354608,353399,353101,350439,348358,345628,344596,344111,345806,347324,348833,349182,349974,352990,356945,363172,367794,375099,382340,391594,399037,406863,414394,423919,432233,438178,442313,444909,448786,450361,453051,454597,457102,458001,460171,460859,462662,464608,468173,471294,475926,480060,483880,483659,486370,490327,495507,498839,501628,504911,508645,513710,516443,520289,522959,529137,531633,533796,533523,536823,541546,547704,551392,554986,559746,563941,567980,571680,577866,583661,589169,594277,598313,601815,606251,610276,614497,618377,623147,626883,629584,632023,635365,635580,634668,632566,633152,633565,634294,632727,630184,629955,634165,640998,642545,643032,644412,649792,653299,657251,660895,666927,673786,679646,682496,683925,689751
"660",96740,4806,92231,"Zip","CA","CA","Calexico","El Centro","Imperial County",90937,91780,92565,93317,94289,95462,96411,97461,98335,99428,100176,101033,101649,102170,102587,103199,103617,104087,104508,105207,105572,105976,106699,107218,107829,108383,109262,109808,110384,110170,110191,110175,110603,110860,110829,111374,111857,112566,113207,114275,115251,116591,117841,119087,120926,122385,124242,125174,126769,128393,129973,131820,133502,135651,137371,139509,141218,144231,147634,151483,154651,157426,161028,164803,169543,174562,180688,186304,191987,196676,200748,205896,211424,217915,222511,225345,227521,229253,231437,232405,232615,231769,231313,229373,226716,223691,222333,222113,221259,219097,215902,213619,211747,210773,208636,206389,204557,202026,198550,194397,190703,187785,184127,180688,177278,174230,171234,168718,166169,164144,162364,160393,158611,156990,156497,155873,155205,154342,154446,154539,154781,154681,154535,154765,154688,154527,153776,152813,151935,151037,149783,148582,147667,147418,146514,145815,145002,144591,143839,143196,142960,142664,142242,141724,141215,140357,140190,139687,139506,139702,139948,140271,139843,139576,139977,140484,140454,140157,141035,143203,144914,144469,145771,148592,151986,154886,156409,158066,159365,161182,162074,162400,164372,168648,172013,174646,177457,181120,184519,187303,191006,193832,196519,198034,199203,200126,201040,199708,198257,196490,196969,198537,200666,204659,207316,210401,211041,212715,214217,217375,218631,219739,221160,221609,221204,219678,220680,220581,221758,220945,219738,218240,219579,221410,221822,222387,223766,224994,224400,225847,228102,230205,231011,232833,235773,238677,240828,241361,241207,240499,241091,242917,244529,245816,246968,247135,246176,245247,245594,247324,249436,252321,254738,255403,255694,256864,259140
"661",98438,4813,95829,"Zip","CA","CA","Sacramento","Sacramento--Roseville--Arden-Arcade","Sacramento County",177915,178979,180426,181857,183564,184851,186870,188869,191682,194568,197910,200951,204262,207484,210915,214834,219018,223448,227223,230164,232272,233964,235645,237934,239983,242664,244820,247079,248925,251189,253899,257441,261388,265531,269913,273977,277886,280946,284448,289010,293289,297294,299671,302916,305691,309776,312946,317085,321094,326014,331290,334957,340278,345687,354271,361804,369856,377285,385438,392259,399928,406911,413740,420435,426939,433694,438913,443422,448340,453531,458064,462073,463142,463186,462045,461812,460339,459339,456947,454675,450311,444561,439473,432337,426077,421128,418405,416406,412131,406415,400205,394563,389670,381279,371662,364298,360615,355725,346160,333939,323575,313464,305311,296298,287360,281160,275319,271254,264472,258459,254393,252152,249632,247908,244835,242611,240375,239280,238779,236955,236131,235760,236265,235954,236486,236533,236625,235520,234562,233637,233448,233401,232191,229861,226826,225033,222562,220870,219901,219948,220365,219242,218313,217058,217115,217618,218831,219406,219863,219468,220386,223844,228222,233237,235800,238976,242969,248292,254316,261001,269583,278743,287030,290643,293201,295291,300672,306136,309275,310972,311233,311335,310268,309998,308422,309554,310503,313023,314130,314049,315675,318341,321436,324347,326276,327983,330504,332466,334822,336866,338965,342910,345598,346850,347955,349956,353235,354686,356055,358382,361449,363878,366381,367184,369557,372757,376943,379475,381337,385203,389430,392102,393596,395825,398211,401358,403829,406936,408345,409035,410551,412658,414734,416022,415674,415467,414647,415073,414648,413823,412822,414083,416986,420275,421235,421735,423350,426007,428913,430684,433063,435277,438279,440213,440575,439979,441172
"662",96926,4856,92583,"Zip","CA","CA","San Jacinto","Riverside-San Bernardino-Ontario","Riverside County",98760,99206,99910,100962,102120,103357,104716,105885,107188,108512,109904,111338,112746,114076,115267,116475,117552,118495,119369,120779,122139,123304,124170,125156,126285,127532,128866,130021,131358,133007,134723,136340,137996,139595,141630,143493,145929,147962,150054,152225,154925,157394,159703,161781,164436,167520,170855,174022,177352,180682,184858,189183,193823,199325,205579,212409,218052,223332,227662,233494,237920,243999,248694,254794,259554,263748,267367,271009,274656,278394,281727,283735,286297,287611,290044,291432,293536,295596,296784,297967,299280,299516,299331,298496,297457,296164,294068,291581,288536,284399,280860,275760,270541,264882,259001,252646,245633,237708,229509,220555,212473,204116,195970,188517,181270,175006,169073,164019,159201,156059,152660,149538,144848,142289,140121,138679,136720,135548,134861,134828,135251,135237,135520,136266,138149,139049,139415,138720,139103,138758,139479,139509,139304,138144,137210,136315,135690,133993,132563,131817,131540,131651,130899,130313,129657,129961,130402,130942,131206,132780,134842,137615,140037,141456,142257,142971,144906,146917,149588,152377,155846,159080,162502,164633,166280,168802,172826,177142,180157,182827,184438,185617,186304,187234,187369,187695,188320,189682,190690,191327,192342,193249,194367,195782,197019,198233,199219,200988,203008,204443,205253,206665,208228,210073,211711,213238,214915,216153,218494,220412,221817,223167,225087,227020,228454,229281,230915,232755,235027,237648,239531,241630,244033,246590,248492,249870,251508,254339,256588,258824,260765,262583,264178,265149,266321,266255,267195,267216,269021,269837,271321,272041,272338,272724,273438,274385,275159,276889,278012,280076,280732,281694,282286,283480,285101,286692,288301
"663",97229,4874,93314,"Zip","CA","CA","Rosedale","Bakersfield","Kern County",202965,204309,202720,201065,199672,200666,201777,202529,202947,202794,202800,202911,203234,204097,206248,208415,210873,211994,212723,213465,214943,216972,218621,220113,221558,223123,224979,226689,228172,229604,232020,235010,238109,241423,244886,248855,252339,255452,258428,261973,265346,269514,272377,275043,277428,280538,285797,291064,296808,301830,306757,311498,316912,322550,329956,339981,349638,356354,357889,359663,364729,372895,380356,387954,395150,404047,410118,413065,415922,422696,431186,438141,439240,440071,444389,449054,454598,454969,460277,463034,466345,465230,466686,468029,470098,468430,466053,464254,460744,457531,449357,443282,436275,432147,425983,419308,412988,407304,399051,388325,378668,368693,359735,351947,346442,340269,332353,324299,316233,310313,304325,300572,295627,294927,295376,293776,290020,285273,284873,285738,286418,285842,286561,286520,288236,286427,283653,281860,280700,281013,277865,274667,273393,271410,270790,268150,265234,262236,261207,261213,261248,260345,260823,261885,262727,264350,263656,266268,268569,272316,274106,275899,279224,283693,288154,292037,295667,300667,306891,311496,317807,324988,332501,338683,342486,346226,349552,353654,356811,358376,359779,361437,360507,358198,357858,357483,358738,358780,360287,360341,360204,360214,360439,360498,361295,361493,359800,359507,358827,358602,357504,357025,356990,357003,356291,356155,355520,355877,356269,356142,355762,356715,357521,358584,359873,360841,362408,362409,363178,364096,365871,367723,369861,370121,370981,371032,371004,371143,371018,372804,374857,375807,375531,374676,374400,376134,376368,378015,379942,381922,382128,381384,382080,384381,385696,386559,387194,387858,389609,390776,391941,393292,396303,399663,401903,403648,406887
"664",97006,4886,92706,"Zip","CA","CA","Santa Ana","Los Angeles-Long Beach-Anaheim","Orange County",231180,233979,236498,239864,243006,246313,249476,252647,256039,259566,262792,265612,268275,271254,273967,277005,279806,282154,284637,287112,290176,292775,295353,298180,301497,304707,308209,311772,315958,321132,326863,333064,338171,343378,348883,355738,361556,366757,370278,374883,379623,384096,389061,395071,403387,412015,421382,427178,435624,446165,460286,472807,485684,500462,513545,523867,531054,539101,546536,556304,564983,571518,579066,586509,595302,599849,608142,616522,627339,633744,639500,647653,653953,661211,663544,669015,672100,675115,674274,676443,677848,680640,678927,675833,675344,675880,675076,670195,664013,659464,652012,642366,628574,618275,612174,603182,591248,572219,558221,540657,525500,509465,496605,484346,472637,459658,444932,432302,422438,418196,412779,409607,406689,405067,405033,404567,407501,410963,416750,420699,421058,420397,419209,422030,424125,425058,421885,419546,416968,413092,407465,403141,402907,402710,402357,399698,396273,394284,394369,394595,392501,391748,392368,394371,393001,390976,390013,389647,390872,390940,394568,398013,402964,406742,410071,412754,419444,428566,439448,448972,458734,468375,472164,476702,481050,488292,495261,501619,505376,506421,504086,503840,502368,503244,505104,506175,507522,508076,510413,511932,513615,516782,520693,524484,526533,528377,531530,535297,539512,542285,543212,546700,549022,551698,553042,554318,558931,561868,567173,570931,573279,574525,577949,580104,585086,588166,593776,597693,600983,604814,605819,607650,610622,615984,621321,626843,630203,633124,634936,638180,641011,644167,645636,646958,646362,647631,648626,649449,648261,646597,645081,645391,648264,650943,653637,654049,655929,657114,658118,659376,662734,667226,671831,674843,676220,677672,680676
"665",96447,4892,91602,"Zip","CA","CA","Los Angeles","Los Angeles-Long Beach-Anaheim","Los Angeles County",277878,280395,283673,286895,290994,293802,296003,298605,301285,304354,307294,310482,312925,315472,317735,320864,323107,325807,327786,330575,332924,335567,337542,340044,343175,347149,350556,354368,357040,361049,366122,372020,377858,383848,390971,397841,403706,408188,413909,418527,424906,429539,436293,442795,449870,455864,462708,470403,479665,489011,498885,510569,524286,537905,548849,557868,568405,579036,587427,594838,601525,611942,619824,627695,631699,638358,647031,658522,670469,681900,690435,696832,703021,707455,714255,718236,725223,728806,731341,730238,725062,722310,722972,727011,728785,727663,726924,727610,726957,725179,721523,717052,711120,702804,695302,688822,683353,677913,667026,654283,640530,629711,618383,608226,602981,599218,593520,580833,571862,565602,562783,560944,558678,559959,562679,570743,576415,581662,584975,590962,592745,591609,592905,594079,598233,592717,588501,581944,576788,570120,563315,560930,559825,559910,556385,554115,548716,548548,546386,540930,533926,527898,528204,526690,525859,523688,523314,523156,526563,530995,535762,540355,546473,556099,563333,572312,579306,592295,605094,619519,629585,638827,649689,665439,679286,686894,691304,692983,697781,696368,696162,693653,693187,692773,695633,693390,692027,690417,695128,700069,705185,710457,715164,716649,720704,724397,726128,729519,732553,738397,741320,746997,750597,756261,760158,768681,774330,780461,782380,785258,789273,795432,798918,800938,804699,807350,811082,813432,819476,823801,830858,836440,843359,848103,856861,864650,871059,877178,884759,891813,895469,899709,900722,901733,901501,904191,906268,905491,905554,902441,898955,897977,905360,914645,916371,913404,909507,911103,912103,916448,921244,929680,938436,946503,949988,953109,964468
"666",98246,4915,95501,"Zip","CA","CA","Eureka","Eureka-Arcata-Fortuna","Humboldt County",106102,107003,107856,108981,110136,111689,112840,114272,115085,116005,116765,117296,117674,118218,119031,119797,120606,120385,120538,120511,121554,122477,123527,124579,125787,126666,127887,129437,131127,132862,134742,137152,139131,140817,142632,145378,148953,152864,155519,157687,159679,163006,165655,168355,171324,174484,177130,178582,179784,181749,184340,187126,189059,191845,195717,200054,203483,207576,212377,217259,221357,224608,228552,233339,240537,245550,250274,253085,256982,259852,262197,265339,267997,270704,272586,274323,274359,274412,272762,271657,269651,269326,268372,267045,265688,265154,264543,261595,257625,254494,254473,255254,256234,256070,256653,257313,257866,257186,256365,258064,261137,263579,262594,260899,260249,258402,255539,251314,249043,247077,245276,242955,241501,239786,238583,236051,232504,229677,228417,228498,228323,228911,230283,230307,228685,227236,225847,227049,227818,229468,229332,229258,227878,225891,223188,221479,220534,218845,219322,218195,217922,215990,214147,212016,210081,207602,205031,203343,202053,202453,201707,201772,201129,201032,202205,203378,205510,208917,213198,216917,220517,222580,224338,224474,226008,228370,231238,234407,235900,236188,234194,230779,226794,224739,223810,224055,222829,221574,219829,218036,217706,218360,221752,226577,231174,233525,233994,236298,239108,241784,242393,242716,242806,241897,240788,240073,240448,242088,244700,245391,247035,248705,252847,256345,259385,263317,265579,266587,266888,267492,268715,269642,269640,269597,269021,269911,270341,270873,271454,272933,274707,276156,277624,278666,279469,279926,280425,281365,283295,284823,286694,287732,288219,288899,287421,287019,286108,286941,287603,287528,287274,287367,287800,288937,290715,292646,296307
"667",96887,4927,92508,"Zip","CA","CA","Riverside","Riverside-San Bernardino-Ontario","Riverside County",207561,209365,210417,211679,213091,214866,216565,218404,220402,222342,223927,225252,226939,228466,230595,232859,235216,237010,238961,241164,243197,245041,246844,249115,251156,253509,255674,257699,259413,261691,264266,267324,270983,274299,278437,282086,287043,291103,295877,300780,307299,313244,318945,324086,329953,336663,343389,349473,356035,362549,370057,377442,385272,395228,406343,418214,426980,434596,440383,448947,454690,463791,470470,479660,485883,491114,495061,498992,503866,510018,516125,520095,525096,527777,532564,535474,539678,543282,545802,548822,552085,552769,553035,553095,552737,551117,546433,540350,533377,526479,523057,518022,510401,500519,491277,484071,476252,464680,452900,441160,430892,417588,402061,387432,375740,368202,359265,347466,334731,328642,324413,321005,315197,313608,312040,310898,309058,308165,307331,308115,310649,311698,311426,311127,312410,312560,311935,308407,306586,302906,304007,303905,303701,301021,299387,297534,296462,293374,291616,291340,290436,290196,287747,287082,285818,285934,286133,286617,286628,288058,290909,296809,303059,307233,309437,311496,315693,320244,326034,332999,340852,349226,356658,361141,364138,369174,376508,384323,390376,396128,399326,400693,401597,402955,403811,404441,405673,407450,409272,409735,410229,410064,410681,412349,413644,414823,415464,416864,419254,420906,422043,423775,425828,428480,430510,431942,433495,434565,436398,438315,438918,440523,442304,444624,446324,447253,449856,453002,456195,459230,461374,464640,468972,472830,475139,476533,478350,482268,485433,488299,490984,493478,496209,496963,497564,495980,496999,496611,499424,500311,502038,502149,501900,501890,502123,502704,503264,505859,507205,509991,510352,511428,512052,514143,516764,519522,522308
"668",97820,4956,94619,"Zip","CA","CA","Oakland","San Francisco-Oakland-Hayward","Alameda County",251837,255744,259769,262964,264905,265058,267771,271828,278180,283154,288136,294432,299085,304230,310230,316799,323117,327103,329632,332209,334167,335610,336176,335829,336545,337353,338369,340853,344386,350718,356798,362288,366211,369551,372704,375402,378024,380920,382584,384082,384285,385168,386188,387113,388341,391250,396158,401710,407631,412341,418837,424889,433278,441037,449481,457401,466451,473646,481566,489512,498244,506408,513419,521254,528782,534956,539151,542958,546563,551527,553006,554349,552180,553998,554935,555234,552949,551528,550154,550926,549466,550054,548352,547346,545691,540242,536396,533226,530529,525864,522981,521110,520737,513813,508890,501162,498605,493466,487409,479731,475959,471763,468465,459719,449297,438059,429110,424403,419033,419258,419129,419562,415058,415079,412124,412535,413710,420724,427030,431491,435924,438301,440251,440542,442862,441968,439968,438016,437608,437674,436808,433405,429138,423748,419964,414863,407621,400074,399211,397647,396743,390391,385180,381111,376911,374247,370976,370669,373123,378397,381334,386468,390361,397962,405139,414311,425579,435909,448359,461350,477480,490705,500416,505536,510809,516509,524688,532405,537779,542302,544592,545466,542659,540992,542056,546023,548840,551880,555278,558556,561077,564655,571284,579732,587965,596703,607684,620367,635723,645551,650910,656095,665438,676224,680377,685193,690010,694324,693348,691684,688218,692802,697841,703639,704734,706091,712083,714644,716998,720564,725196,727650,732980,738783,748264,757512,767260,774181,778226,784418,792440,798360,800623,802806,801977,803051,802600,799433,792569,788906,788500,792096,797901,802434,805225,803231,804772,806380,807054,809713,815965,821226,824957,825444,823528,823472,826655
