house_price,crime_murder,crime_rape,crime_robbery,crime_assault,crime_burglary,crime_larceny,crime_vehicle,crime_arson,crime_index,property_house,property_house_per,property_townhouse,property_townhouse_per,property_low_rise,property_low_rise_per,property_mid_rise,property_mid_rise_per,property_high_rise,property_high_rise_per,quakes_minor,quakes_moderate,quakes_severe,income,interest,unemployment_rate,population,date
499333.5,72,397,2199,3563,10320,43508,5715,326,0.02063174692292853,535949,51,147839,14,138408,13.1,62346,5.9,136106,13,68,0,0,4588,0.13870967741935483,8.6,3010232,2011 Q1
494818,72,397,2199,3563,10320,43508,5715,326,0.02063174692292853,535949,51,147839,14,138408,13.1,62346,5.9,136106,13,0,0,0,4413,0.092,8.850000000000001,3010232,2011 Q2
495393,72,397,2199,3563,10320,43508,5715,326,0.02063174692292853,535949,51,147839,14,138408,13.1,62346,5.9,136106,13,68,34,0,4592,0.084,8.5,3010232,2011 Q3
488889,72,397,2199,3563,10320,43508,5715,326,0.02063174692292853,535949,51,147839,14,138408,13.1,62346,5.9,136106,13,0,0,0,4746,0.07161290322580646,7.7,3010232,2011 Q4
493918.25,3,55,149,439,1063,3133,410,37,0.029488419877483546,529885,50.3,141963,13.4,150868,14.3,60085,5.7,143404,13.6,0,0,0,4851,0.1267741935483871,7.8,3010232,2012 Q1
510797.75,3,55,149,439,1063,3133,410,37,0.029488419877483546,529885,50.3,141963,13.4,150868,14.3,60085,5.7,143404,13.6,34,68,0,4476,0.16166666666666668,7.8,3010232,2012 Q2
524138.5,3,55,149,439,1063,3133,410,37,0.029488419877483546,529885,50.3,141963,13.4,150868,14.3,60085,5.7,143404,13.6,68,34,102,4525,0.14433333333333334,6.9,3010232,2012 Q3
559577.75,3,55,149,439,1063,3133,410,37,0.029488419877483546,529885,50.3,141963,13.4,150868,14.3,60085,5.7,143404,13.6,0,0,0,4982,0.16451612903225807,6.5,3010232,2012 Q4
596317.75,50,406,1969,3310,10071,42519,7074,261,0.02000351251186141,544032,51.3,139839,13.2,150586,14.2,59914,5.7,134607,12.7,0,0,0,4854,0.1435483870967742,6.3,3010232,2013 Q1
616143.25,50,406,1969,3310,10071,42519,7074,261,0.02000351251186141,544032,51.3,139839,13.2,150586,14.2,59914,5.7,134607,12.7,0,0,0,4723,0.09366666666666666,6.5,3010232,2013 Q2
635347.25,50,406,1969,3310,10071,42519,7074,261,0.02000351251186141,544032,51.3,139839,13.2,150586,14.2,59914,5.7,134607,12.7,34,0,0,4569,0.08,6,3010232,2013 Q3
637385.75,50,406,1969,3310,10071,42519,7074,261,0.02000351251186141,544032,51.3,139839,13.2,150586,14.2,59914,5.7,134607,12.7,102,0,0,4945,0.08516129032258064,5.35,3010232,2013 Q4
632258,56,613,1924,3368,8938,37905,6128,211,0.017776200283134223,546474,51,145647,13.6,149984,14,61286,5.7,134940,12.6,442,238,34,4993,0.07806451612903226,5.5,3010232,2014 Q1
630783.25,56,613,1924,3368,8938,37905,6128,211,0.017776200283134223,546474,51,145647,13.6,149984,14,61286,5.7,134940,12.6,102,0,0,4621,0.09566666666666666,5.2,3010232,2014 Q2
634743,56,613,1924,3368,8938,37905,6128,211,0.017776200283134223,546474,51,145647,13.6,149984,14,61286,5.7,134940,12.6,0,0,0,4714,0.08833333333333333,5,3010232,2014 Q3
642638.25,56,613,1924,3368,8938,37905,6128,211,0.017776200283134223,546474,51,145647,13.6,149984,14,61286,5.7,134940,12.6,170,0,0,5144,0.12258064516129032,4.3,3010232,2014 Q4
651958,55,752,2203,3959,10153,47504,8480,223,0.021179919404312464,544148,50.3,148271,13.7,154339,14.3,59213,5.5,145848,13.5,34,0,0,5400,0.11290322580645161,4.3,3169776,2015 Q1
663182.25,55,752,2203,3959,10153,47504,8480,223,0.021179919404312464,544148,50.3,148271,13.7,154339,14.3,59213,5.5,145848,13.5,0,0,0,4798,0.129,4.3,3169776,2015 Q2
671833.25,55,752,2203,3959,10153,47504,8480,223,0.021179919404312464,544148,50.3,148271,13.7,154339,14.3,59213,5.5,145848,13.5,0,0,0,4826,0.136,3.9,3169776,2015 Q3
678492.75,55,752,2203,3959,10153,47504,8480,223,0.021179919404312464,544148,50.3,148271,13.7,154339,14.3,59213,5.5,145848,13.5,68,34,0,5362,0.24064516129032257,3.7,3169776,2015 Q4
682655.5,57,778,2103,4071,10719,45077,8335,252,0.021068117477122582,555778,51,149893,13.8,153329,14,56823,5.2,144692,13.3,34,34,0,5076,0.362258064516129,4.05,3172532,2016 Q1
692583.75,57,778,2103,4071,10719,45077,8335,252,0.021068117477122582,555778,51,149893,13.8,153329,14,56823,5.2,144692,13.3,68,0,0,4934,0.37766666666666665,4.2,3172532,2016 Q2
698225.25,57,778,2103,4071,10719,45077,8335,252,0.021068117477122582,555778,51,149893,13.8,153329,14,56823,5.2,144692,13.3,34,0,0,5179,0.39633333333333337,4,3172532,2016 Q3
710574.5,57,778,2103,4071,10719,45077,8335,252,0.021068117477122582,555778,51,149893,13.8,153329,14,56823,5.2,144692,13.3,34,0,0,5326,0.54,3.5,3172532,2016 Q4
721566,62,805,2460,3994,9906,45110,8566,323,0.020128993550651467,555773,50.4,153044,13.8,151917,13.8,60841,5.5,150960,13.7,34,0,0,5445,0.7861290322580645,3.5,3190400,2017 Q1
725944.5,62,805,2460,3994,9906,45110,8566,323,0.020128993550651467,555773,50.4,153044,13.8,151917,13.8,60841,5.5,150960,13.7,34,0,0,5065,1.04,3.6,3190400,2017 Q2
740100.25,62,805,2460,3994,9906,45110,8566,323,0.020128993550651467,555773,50.4,153044,13.8,151917,13.8,60841,5.5,150960,13.7,0,0,0,5098,1.1533333333333333,3.2,3190400,2017 Q3
747385.5,62,805,2460,3994,9906,45110,8566,323,0.020128993550651467,555773,50.4,153044,13.8,151917,13.8,60841,5.5,150960,13.7,34,0,0,5478,1.3016129032258064,2.9,3190400,2017 Q4
760522,48,925,2185,3860,9155,43113,7346,281,0.01953452430506964,558556,50.3,163419,14.7,149193,13.4,58794,5.3,150726,13.6,0,0,0,5931,1.5061290322580645,2.95,3185968,2018 Q1
758147.25,48,925,2185,3860,9155,43113,7346,281,0.01953452430506964,558556,50.3,163419,14.7,149193,13.4,58794,5.3,150726,13.6,34,0,0,5208,1.8196666666666665,3.2,3185968,2018 Q2
758690.25,48,925,2185,3860,9155,43113,7346,281,0.01953452430506964,558556,50.3,163419,14.7,149193,13.4,58794,5.3,150726,13.6,68,0,0,5187,1.9546666666666666,2.8,3185968,2018 Q3
752269.25,48,925,2185,3860,9155,43113,7346,281,0.01953452430506964,558556,50.3,163419,14.7,149193,13.4,58794,5.3,150726,13.6,0,0,0,5521,2.274193548387097,2.8,3185968,2018 Q4
757129.5,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,558556,50.3,163419,14.7,149193,13.4,58794,5.3,150726,13.6,0,34,0,5799,2.4051612903225807,2.95,3175692,2019 Q1
764516.25,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,558556,50.3,163419,14.7,149193,13.4,58794,5.3,150726,13.6,34,34,0,5382,2.377666666666667,2.8499999999999996,3175692,2019 Q2
769800.75,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,558556,50.3,163419,14.7,149193,13.4,58794,5.3,150726,13.6,0,0,0,5417,2.043,2.5,3175692,2019 Q3
270332,6,41,133,296,990,2743,396,36,0.026895049207422434,117729,76.3,7101,4.6,14346,9.3,3658,2.4,6899,4.5,6,0,0,3946,0.13870967741935483,11.5,348432,2011 Q1
266589,6,41,133,296,990,2743,396,36,0.026895049207422434,117729,76.3,7101,4.6,14346,9.3,3658,2.4,6899,4.5,0,0,0,3957,0.092,11.4,348432,2011 Q2
265560.5,6,41,133,296,990,2743,396,36,0.026895049207422434,117729,76.3,7101,4.6,14346,9.3,3658,2.4,6899,4.5,6,0,0,4099,0.084,10.6,348432,2011 Q3
263882.25,6,41,133,296,990,2743,396,36,0.026895049207422434,117729,76.3,7101,4.6,14346,9.3,3658,2.4,6899,4.5,0,0,0,4219,0.07161290322580646,10,348432,2011 Q4
271894.75,3,55,149,439,1063,3133,410,37,0.029488419877483546,120136,77.8,5642,3.7,13871,9,4300,2.8,5617,3.6,0,0,0,4218,0.1267741935483871,10.1,348432,2012 Q1
280356.5,3,55,149,439,1063,3133,410,37,0.029488419877483546,120136,77.8,5642,3.7,13871,9,4300,2.8,5617,3.6,0,0,0,4142,0.16166666666666668,9.8,348432,2012 Q2
294081.25,3,55,149,439,1063,3133,410,37,0.029488419877483546,120136,77.8,5642,3.7,13871,9,4300,2.8,5617,3.6,6,0,0,4144,0.14433333333333334,8.8,348432,2012 Q3
317768.25,3,55,149,439,1063,3133,410,37,0.029488419877483546,120136,77.8,5642,3.7,13871,9,4300,2.8,5617,3.6,0,0,0,4488,0.16451612903225807,8.6,348432,2012 Q4
339771.75,6,63,162,466,1158,3175,502,48,0.02961970041325043,119670,76.8,7078,4.5,13005,8.3,3421,2.2,7027,4.5,0,0,0,4262,0.1435483870967742,8.2,348432,2013 Q1
363881.25,6,63,162,466,1158,3175,502,48,0.02961970041325043,119670,76.8,7078,4.5,13005,8.3,3421,2.2,7027,4.5,0,0,0,4131,0.09366666666666666,8.1,348432,2013 Q2
373422,6,63,162,466,1158,3175,502,48,0.02961970041325043,119670,76.8,7078,4.5,13005,8.3,3421,2.2,7027,4.5,6,0,0,4125,0.08,7.4,348432,2013 Q3
379122.25,6,63,162,466,1158,3175,502,48,0.02961970041325043,119670,76.8,7078,4.5,13005,8.3,3421,2.2,7027,4.5,0,0,0,4411,0.08516129032258064,6.8,348432,2013 Q4
379653,5,69,181,482,1021,3242,528,35,0.02816285661941046,121474,77.1,6974,4.4,13416,8.5,3475,2.2,7444,4.7,0,0,0,4335,0.07806451612903226,7,348432,2014 Q1
379992.75,5,69,181,482,1021,3242,528,35,0.02816285661941046,121474,77.1,6974,4.4,13416,8.5,3475,2.2,7444,4.7,6,0,0,4213,0.09566666666666666,6.3,348432,2014 Q2
384965,5,69,181,482,1021,3242,528,35,0.02816285661941046,121474,77.1,6974,4.4,13416,8.5,3475,2.2,7444,4.7,0,6,0,4289,0.08833333333333333,5.9,348432,2014 Q3
382651.5,5,69,181,482,1021,3242,528,35,0.02816285661941046,121474,77.1,6974,4.4,13416,8.5,3475,2.2,7444,4.7,12,0,0,4628,0.12258064516129032,5.4,348432,2014 Q4
390794.25,4,57,132,420,879,3672,532,33,0.029246855584179422,124590,78.2,5813,3.7,14719,9.2,3535,2.2,6909,4.3,0,0,0,4497,0.11290322580645161,5.4,375391,2015 Q1
395057.5,4,57,132,420,879,3672,532,33,0.029246855584179422,124590,78.2,5813,3.7,14719,9.2,3535,2.2,6909,4.3,0,0,0,4430,0.129,5.2,375391,2015 Q2
400931.25,4,57,132,420,879,3672,532,33,0.029246855584179422,124590,78.2,5813,3.7,14719,9.2,3535,2.2,6909,4.3,0,0,0,4490,0.136,4.7,375391,2015 Q3
410048.75,4,57,132,420,879,3672,532,33,0.029246855584179422,124590,78.2,5813,3.7,14719,9.2,3535,2.2,6909,4.3,0,0,0,4910,0.24064516129032257,4.6,375391,2015 Q4
413532.75,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,125349,77.7,7751,4.8,12959,8,4680,2.9,7141,4.4,0,0,0,4516,0.362258064516129,4.4,380531,2016 Q1
421534.75,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,125349,77.7,7751,4.8,12959,8,4680,2.9,7141,4.4,6,0,0,4573,0.37766666666666665,4.6,380531,2016 Q2
428652.5,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,125349,77.7,7751,4.8,12959,8,4680,2.9,7141,4.4,0,0,0,4761,0.39633333333333337,4.4,380531,2016 Q3
435459.5,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,125349,77.7,7751,4.8,12959,8,4680,2.9,7141,4.4,0,0,0,4825,0.54,4,380531,2016 Q4
442805.25,6,70,153,453,822,3464,672,47,0.026497102382485514,125163,76.4,7723,4.7,12862,7.8,4548,2.8,8957,5.5,0,0,0,4798,0.7861290322580645,3.9,386166,2017 Q1
451490,6,70,153,453,822,3464,672,47,0.026497102382485514,125163,76.4,7723,4.7,12862,7.8,4548,2.8,8957,5.5,6,0,0,4693,1.04,3.9,386166,2017 Q2
458808.75,6,70,153,453,822,3464,672,47,0.026497102382485514,125163,76.4,7723,4.7,12862,7.8,4548,2.8,8957,5.5,0,0,0,4703,1.1533333333333333,3.5,386166,2017 Q3
465696.5,6,70,153,453,822,3464,672,47,0.026497102382485514,125163,76.4,7723,4.7,12862,7.8,4548,2.8,8957,5.5,0,0,0,5007,1.3016129032258064,3.2,386166,2017 Q4
473965.25,4,68,146,484,665,3246,582,48,0.023609435864987247,129643,77.6,6023,3.6,13173,7.9,5156,3.1,7474,4.5,0,0,0,4954,1.5061290322580645,3.1,393149,2018 Q1
472597.5,4,68,146,484,665,3246,582,48,0.023609435864987247,129643,77.6,6023,3.6,13173,7.9,5156,3.1,7474,4.5,0,0,0,4830,1.8196666666666665,3.2,393149,2018 Q2
478315.5,4,68,146,484,665,3246,582,48,0.023609435864987247,129643,77.6,6023,3.6,13173,7.9,5156,3.1,7474,4.5,6,12,0,4857,1.9546666666666666,2.9,393149,2018 Q3
483094.25,4,68,146,484,665,3246,582,48,0.023609435864987247,129643,77.6,6023,3.6,13173,7.9,5156,3.1,7474,4.5,6,0,0,5164,2.274193548387097,3.2,393149,2018 Q4
488424.5,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,129643,77.6,6023,3.6,13173,7.9,5156,3.1,7474,4.5,0,0,0,5042,2.4051612903225807,3.3,398329,2019 Q1
493619.75,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,129643,77.6,6023,3.6,13173,7.9,5156,3.1,7474,4.5,0,0,0,4983,2.377666666666667,3.1,398329,2019 Q2
496798,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,129643,77.6,6023,3.6,13173,7.9,5156,3.1,7474,4.5,0,0,0,5068,2.043,2.8,398329,2019 Q3
131001,6,41,133,296,990,2743,396,36,0.026895049207422434,89240,67.1,10929,7.5,13204.5,9.75,4438.5,3,8138,5.35,0,1,0,2795,0.13870967741935483,12.3,20007,2011 Q1
131780,6,41,133,296,990,2743,396,36,0.026895049207422434,89240,67.1,10929,7.5,13204.5,9.75,4438.5,3,8138,5.35,0,1,0,3024,0.092,11.4,20007,2011 Q2
133615,6,41,133,296,990,2743,396,36,0.026895049207422434,89240,67.1,10929,7.5,13204.5,9.75,4438.5,3,8138,5.35,2,0,0,2966,0.084,10.8,20007,2011 Q3
134657,6,41,133,296,990,2743,396,36,0.026895049207422434,89240,67.1,10929,7.5,13204.5,9.75,4438.5,3,8138,5.35,1,0,0,3180,0.07161290322580646,10.9,20007,2011 Q4
136340,3,55,149,439,1063,3133,410,37,0.029488419877483546,86805,67.35,11604,7.8,13111.5,9.75,4746.5,3.3499999999999996,8217.5,5.300000000000001,1,0,0,2991,0.1267741935483871,11.3,20007,2012 Q1
137933,3,55,149,439,1063,3133,410,37,0.029488419877483546,86805,67.35,11604,7.8,13111.5,9.75,4746.5,3.3499999999999996,8217.5,5.300000000000001,3,0,0,3128,0.16166666666666668,10.2,20007,2012 Q2
141969,3,55,149,439,1063,3133,410,37,0.029488419877483546,86805,67.35,11604,7.8,13111.5,9.75,4746.5,3.3499999999999996,8217.5,5.300000000000001,2,0,0,3002,0.14433333333333334,9.1,20007,2012 Q3
146402,3,55,149,439,1063,3133,410,37,0.029488419877483546,86805,67.35,11604,7.8,13111.5,9.75,4746.5,3.3499999999999996,8217.5,5.300000000000001,0,0,0,3215,0.16451612903225807,9.4,20007,2012 Q4
150277,6,63,162,466,1158,3175,502,48,0.02961970041325043,90346.5,67.6,12341,7.5,13185,9.7,4238,3.05,7233,5.1,2,0,0,2995,0.1435483870967742,9.3,20007,2013 Q1
155831,6,63,162,466,1158,3175,502,48,0.02961970041325043,90346.5,67.6,12341,7.5,13185,9.7,4238,3.05,7233,5.1,73,23,4,3139,0.09366666666666666,9.1,20007,2013 Q2
157490,6,63,162,466,1158,3175,502,48,0.02961970041325043,90346.5,67.6,12341,7.5,13185,9.7,4238,3.05,7233,5.1,10,5,0,2975,0.08,8,20007,2013 Q3
159224,6,63,162,466,1158,3175,502,48,0.02961970041325043,90346.5,67.6,12341,7.5,13185,9.7,4238,3.05,7233,5.1,12,0,0,3329,0.08516129032258064,7.9,20007,2013 Q4
160964,5,69,181,482,1021,3242,528,35,0.02816285661941046,88329,67,10742.5,6.95,13608.5,9.9,4327.5,3,8232.5,4.7,0,0,0,3088,0.07806451612903226,8.2,20007,2014 Q1
160996,5,69,181,482,1021,3242,528,35,0.02816285661941046,88329,67,10742.5,6.95,13608.5,9.9,4327.5,3,8232.5,4.7,6,1,0,3237,0.09566666666666666,7.4,20007,2014 Q2
162719,5,69,181,482,1021,3242,528,35,0.02816285661941046,88329,67,10742.5,6.95,13608.5,9.9,4327.5,3,8232.5,4.7,1,0,0,3045,0.08833333333333333,6.5,20007,2014 Q3
163820,5,69,181,482,1021,3242,528,35,0.02816285661941046,88329,67,10742.5,6.95,13608.5,9.9,4327.5,3,8232.5,4.7,2,2,0,3372,0.12258064516129032,6.6,20007,2014 Q4
164120,4,57,132,420,879,3672,532,33,0.029246855584179422,88276.5,66.9,11736.5,7.6,14337.5,9.85,4512,2.7,7269,4.95,3,1,0,3160,0.11290322580645161,6.5,18409,2015 Q1
162741,4,57,132,420,879,3672,532,33,0.029246855584179422,88276.5,66.9,11736.5,7.6,14337.5,9.85,4512,2.7,7269,4.95,4,0,0,3267,0.129,6.2,18409,2015 Q2
162339,4,57,132,420,879,3672,532,33,0.029246855584179422,88276.5,66.9,11736.5,7.6,14337.5,9.85,4512,2.7,7269,4.95,1,0,0,3153,0.136,5.6,18409,2015 Q3
164409,4,57,132,420,879,3672,532,33,0.029246855584179422,88276.5,66.9,11736.5,7.6,14337.5,9.85,4512,2.7,7269,4.95,3,0,0,3443,0.24064516129032257,5.65,18409,2015 Q4
164342,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,88525,68.2,11299.5,7.6,12986,9.55,5013,3,8060.5,5.449999999999999,4,0,0,3172,0.362258064516129,5.2,18627,2016 Q1
167022,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,88525,68.2,11299.5,7.6,12986,9.55,5013,3,8060.5,5.449999999999999,4,0,0,3341,0.37766666666666665,5.3,18627,2016 Q2
168042,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,88525,68.2,11299.5,7.6,12986,9.55,5013,3,8060.5,5.449999999999999,2,0,0,3405,0.39633333333333337,5.050000000000001,18627,2016 Q3
166901,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,88525,68.2,11299.5,7.6,12986,9.55,5013,3,8060.5,5.449999999999999,0,0,0,3523,0.54,4.8,18627,2016 Q4
168780,6,70,153,453,822,3464,672,47,0.026497102382485514,89643,67.8,11328,7.2,12869,10.1,5371,3.4,8614,5.5,2,0,0,3469,0.7861290322580645,4.65,18742,2017 Q1
169898,6,70,153,453,822,3464,672,47,0.026497102382485514,89643,67.8,11328,7.2,12869,10.1,5371,3.4,8614,5.5,0,0,0,3529,1.04,4.65,18742,2017 Q2
172310,6,70,153,453,822,3464,672,47,0.026497102382485514,89643,67.8,11328,7.2,12869,10.1,5371,3.4,8614,5.5,0,0,0,3460,1.1533333333333333,4.1,18742,2017 Q3
173919,6,70,153,453,822,3464,672,47,0.026497102382485514,89643,67.8,11328,7.2,12869,10.1,5371,3.4,8614,5.5,4,0,0,3759,1.3016129032258064,3.8,18742,2017 Q4
176674,4,68,146,484,665,3246,582,48,0.023609435864987247,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,1,1,0,3645,1.5061290322580645,3.9,18804,2018 Q1
176353,4,68,146,484,665,3246,582,48,0.023609435864987247,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,1,0,0,3741,1.8196666666666665,4.1,18804,2018 Q2
176221,4,68,146,484,665,3246,582,48,0.023609435864987247,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,2,0,0,3670,1.9546666666666666,3.5,18804,2018 Q3
177567,4,68,146,484,665,3246,582,48,0.023609435864987247,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,4,0,0,3953,2.274193548387097,3.7,18804,2018 Q4
178798,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,3,1,0,3729,2.4051612903225807,3.95,18807,2019 Q1
176732,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,0,0,0,3963,2.377666666666667,3.75,18807,2019 Q2
176742,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,1,0,0,3782,2.043,3.2,18807,2019 Q3
199973.5,6,41,133,296,990,2743,396,36,0.026895049207422434,544012,67.4,64727,8,57336,7.1,27379,3.4,38546,4.8,336,56,0,3425,0.13870967741935483,13,2189641,2011 Q1
197210,6,41,133,296,990,2743,396,36,0.026895049207422434,544012,67.4,64727,8,57336,7.1,27379,3.4,38546,4.8,252,84,0,3363,0.092,13.3,2189641,2011 Q2
195424,6,41,133,296,990,2743,396,36,0.026895049207422434,544012,67.4,64727,8,57336,7.1,27379,3.4,38546,4.8,168,28,28,3410,0.084,13.100000000000001,2189641,2011 Q3
194498.5,6,41,133,296,990,2743,396,36,0.026895049207422434,544012,67.4,64727,8,57336,7.1,27379,3.4,38546,4.8,56,56,0,3401,0.07161290322580646,11.899999999999999,2189641,2011 Q4
195920,58,299,2160,3609,16386,35035,7897,222,0.035584290643455634,549929,68.3,60913,7.6,57684,7.2,26332,3.3,38125,4.7,84,56,0,3564,0.1267741935483871,11.8,2189641,2012 Q1
206340,58,299,2160,3609,16386,35035,7897,222,0.035584290643455634,549929,68.3,60913,7.6,57684,7.2,26332,3.3,38125,4.7,728,140,0,3410,0.16166666666666668,11.95,2189641,2012 Q2
211976.5,58,299,2160,3609,16386,35035,7897,222,0.035584290643455634,549929,68.3,60913,7.6,57684,7.2,26332,3.3,38125,4.7,168,56,0,3277,0.14433333333333334,11,2189641,2012 Q3
224807,58,299,2160,3609,16386,35035,7897,222,0.035584290643455634,549929,68.3,60913,7.6,57684,7.2,26332,3.3,38125,4.7,196,84,0,3498,0.16451612903225807,10.25,2189641,2012 Q4
241827,74,309,1954,3154,14167,34093,8607,186,0.03315558309758801,553524,68.2,56319,6.9,61952,7.6,24506,3,39062,4.8,280,84,28,3558,0.1435483870967742,9.899999999999999,2189641,2013 Q1
257838.5,74,309,1954,3154,14167,34093,8607,186,0.03315558309758801,553524,68.2,56319,6.9,61952,7.6,24506,3,39062,4.8,252,84,0,3505,0.09366666666666666,10.15,2189641,2013 Q2
276849.5,74,309,1954,3154,14167,34093,8607,186,0.03315558309758801,553524,68.2,56319,6.9,61952,7.6,24506,3,39062,4.8,196,84,0,3369,0.08,9.55,2189641,2013 Q3
287681,74,309,1954,3154,14167,34093,8607,186,0.03315558309758801,553524,68.2,56319,6.9,61952,7.6,24506,3,39062,4.8,140,28,0,3544,0.08516129032258064,8.5,2189641,2013 Q4
291892,76,384,1813,3213,12391,33627,8161,230,0.029659811929335388,554243,67.6,58763,7.2,63372,7.7,30784,3.8,35181,4.3,112,28,0,3639,0.07806451612903226,8.600000000000001,2189641,2014 Q1
292501,76,384,1813,3213,12391,33627,8161,230,0.029659811929335388,554243,67.6,58763,7.2,63372,7.7,30784,3.8,35181,4.3,252,28,0,3535,0.09566666666666666,8.100000000000001,2189641,2014 Q2
295331.5,76,384,1813,3213,12391,33627,8161,230,0.029659811929335388,554243,67.6,58763,7.2,63372,7.7,30784,3.8,35181,4.3,168,140,0,3471,0.08833333333333333,7.8,2189641,2014 Q3
298844,76,384,1813,3213,12391,33627,8161,230,0.029659811929335388,554243,67.6,58763,7.2,63372,7.7,30784,3.8,35181,4.3,84,56,0,3707,0.12258064516129032,6.75,2189641,2014 Q4
303954,75,430,2019,3579,11031,37068,9342,213,0.030937051217386907,555217,67.2,62083,7.5,63545,7.7,31655,3.8,37495,4.5,168,56,0,3959,0.11290322580645161,6.75,2361026,2015 Q1
308221.5,75,430,2019,3579,11031,37068,9342,213,0.030937051217386907,555217,67.2,62083,7.5,63545,7.7,31655,3.8,37495,4.5,168,112,0,3808,0.129,6.75,2361026,2015 Q2
312685.5,75,430,2019,3579,11031,37068,9342,213,0.030937051217386907,555217,67.2,62083,7.5,63545,7.7,31655,3.8,37495,4.5,140,0,0,3614,0.136,6.35,2361026,2015 Q3
318172.5,75,430,2019,3579,11031,37068,9342,213,0.030937051217386907,555217,67.2,62083,7.5,63545,7.7,31655,3.8,37495,4.5,56,0,0,3898,0.24064516129032257,5.75,2361026,2015 Q4
322585.5,71,441,2094,3973,11009,35955,10165,186,0.03137115732192859,556427,66.9,59971,7.3,71989,8.6,29830,3.6,35228,4.2,56,56,28,3797,0.362258064516129,5.800000000000001,2387741,2016 Q1
325879.5,71,441,2094,3973,11009,35955,10165,186,0.03137115732192859,556427,66.9,59971,7.3,71989,8.6,29830,3.6,35228,4.2,448,168,28,3732,0.37766666666666665,6.300000000000001,2387741,2016 Q2
327477.5,71,441,2094,3973,11009,35955,10165,186,0.03137115732192859,556427,66.9,59971,7.3,71989,8.6,29830,3.6,35228,4.2,112,56,0,3853,0.39633333333333337,5.9,2387741,2016 Q3
328045,71,441,2094,3973,11009,35955,10165,186,0.03137115732192859,556427,66.9,59971,7.3,71989,8.6,29830,3.6,35228,4.2,168,28,0,3840,0.54,5,2387741,2016 Q4
331309.5,65,495,2058,3880,9886,34923,8780,199,0.02899339464352076,575014,68.4,61304,7.3,66312,7.9,28202,3.4,36889,4.4,196,0,0,3978,0.7861290322580645,5.05,2423266,2017 Q1
335103.5,65,495,2058,3880,9886,34923,8780,199,0.02899339464352076,575014,68.4,61304,7.3,66312,7.9,28202,3.4,36889,4.4,140,168,0,3810,1.04,5.300000000000001,2423266,2017 Q2
338137,65,495,2058,3880,9886,34923,8780,199,0.02899339464352076,575014,68.4,61304,7.3,66312,7.9,28202,3.4,36889,4.4,224,84,0,3798,1.1533333333333333,4.75,2423266,2017 Q3
343759,65,495,2058,3880,9886,34923,8780,199,0.02899339464352076,575014,68.4,61304,7.3,66312,7.9,28202,3.4,36889,4.4,336,84,0,4009,1.3016129032258064,4,2423266,2017 Q4
350363,78,491,2046,3890,9044,33638,9664,227,0.027782517572557154,581741,68.5,55284,6.5,77352,9.1,30106,3.5,31248,3.7,280,112,0,4094,1.5061290322580645,4.1,2450758,2018 Q1
353972,78,491,2046,3890,9044,33638,9664,227,0.027782517572557154,581741,68.5,55284,6.5,77352,9.1,30106,3.5,31248,3.7,588,168,28,3898,1.8196666666666665,4.55,2450758,2018 Q2
354219,78,491,2046,3890,9044,33638,9664,227,0.027782517572557154,581741,68.5,55284,6.5,77352,9.1,30106,3.5,31248,3.7,560,140,28,3845,1.9546666666666666,4,2450758,2018 Q3
358032,78,491,2046,3890,9044,33638,9664,227,0.027782517572557154,581741,68.5,55284,6.5,77352,9.1,30106,3.5,31248,3.7,392,252,0,4045,2.274193548387097,3.95,2450758,2018 Q4
358104.5,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,581741,68.5,55284,6.5,77352,9.1,30106,3.5,31248,3.7,252,84,0,4234,2.4051612903225807,4.1,2470546,2019 Q1
361854.5,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,581741,68.5,55284,6.5,77352,9.1,30106,3.5,31248,3.7,252,28,0,4063,2.377666666666667,4.2,2470546,2019 Q2
