EarnS,time,state,county,year,quarter,county_name
2558,2005-Q2,06,033,2005,2,Lake County
2545,2005-Q3,06,033,2005,3,Lake County
2719,2005-Q4,06,033,2005,4,Lake County
2541,2006-Q1,06,033,2006,1,Lake County
2673,2006-Q2,06,033,2006,2,Lake County
2573,2006-Q3,06,033,2006,3,Lake County
2777,2006-Q4,06,033,2006,4,Lake County
2671,2007-Q1,06,033,2007,1,Lake County
2791,2007-Q2,06,033,2007,2,Lake County
2678,2007-Q3,06,033,2007,3,Lake County
2879,2007-Q4,06,033,2007,4,Lake County
2832,2008-Q1,06,033,2008,1,Lake County
2844,2008-Q2,06,033,2008,2,Lake County
2745,2008-Q3,06,033,2008,3,Lake County
2896,2008-Q4,06,033,2008,4,Lake County
2764,2009-Q1,06,033,2009,1,Lake County
2775,2009-Q2,06,033,2009,2,Lake County
2713,2009-Q3,06,033,2009,3,Lake County
2992,2009-Q4,06,033,2009,4,Lake County
2761,2010-Q1,06,033,2010,1,Lake County
2753,2010-Q2,06,033,2010,2,Lake County
2709,2010-Q3,06,033,2010,3,Lake County
2946,2010-Q4,06,033,2010,4,Lake County
2767,2011-Q1,06,033,2011,1,Lake County
2839,2011-Q2,06,033,2011,2,Lake County
2728,2011-Q3,06,033,2011,3,Lake County
2855,2011-Q4,06,033,2011,4,Lake County
2838,2012-Q1,06,033,2012,1,Lake County
2882,2012-Q2,06,033,2012,2,Lake County
2735,2012-Q3,06,033,2012,3,Lake County
2871,2012-Q4,06,033,2012,4,Lake County
2995,2013-Q1,06,033,2013,1,Lake County
2806,2013-Q2,06,033,2013,2,Lake County
2770,2013-Q3,06,033,2013,3,Lake County
2910,2013-Q4,06,033,2013,4,Lake County
2987,2014-Q1,06,033,2014,1,Lake County
2863,2014-Q2,06,033,2014,2,Lake County
2826,2014-Q3,06,033,2014,3,Lake County
2966,2014-Q4,06,033,2014,4,Lake County
3087,2015-Q1,06,033,2015,1,Lake County
2893,2015-Q2,06,033,2015,2,Lake County
2894,2015-Q3,06,033,2015,3,Lake County
3190,2015-Q4,06,033,2015,4,Lake County
3041,2016-Q1,06,033,2016,1,Lake County
2987,2016-Q2,06,033,2016,2,Lake County
3075,2016-Q3,06,033,2016,3,Lake County
3153,2016-Q4,06,033,2016,4,Lake County
3188,2017-Q1,06,033,2017,1,Lake County
3083,2017-Q2,06,033,2017,2,Lake County
3082,2017-Q3,06,033,2017,3,Lake County
3295,2017-Q4,06,033,2017,4,Lake County
3460,2018-Q1,06,033,2018,1,Lake County
3215,2018-Q2,06,033,2018,2,Lake County
3205,2018-Q3,06,033,2018,3,Lake County
3402,2018-Q4,06,033,2018,4,Lake County
3354,2019-Q1,06,033,2019,1,Lake County
3322,2019-Q2,06,033,2019,2,Lake County
3352,2019-Q3,06,033,2019,3,Lake County
1718,1991-Q4,06,035,1991,4,Lassen County
1620,1992-Q1,06,035,1992,1,Lassen County
1843,1992-Q2,06,035,1992,2,Lassen County
1630,1992-Q3,06,035,1992,3,Lassen County
1882,1992-Q4,06,035,1992,4,Lassen County
1680,1993-Q1,06,035,1993,1,Lassen County
1890,1993-Q2,06,035,1993,2,Lassen County
1786,1993-Q3,06,035,1993,3,Lassen County
1886,1993-Q4,06,035,1993,4,Lassen County
1735,1994-Q1,06,035,1994,1,Lassen County
1903,1994-Q2,06,035,1994,2,Lassen County
1774,1994-Q3,06,035,1994,3,Lassen County
1852,1994-Q4,06,035,1994,4,Lassen County
1791,1995-Q1,06,035,1995,1,Lassen County
1844,1995-Q2,06,035,1995,2,Lassen County
1722,1995-Q3,06,035,1995,3,Lassen County
1893,1995-Q4,06,035,1995,4,Lassen County
1728,1996-Q1,06,035,1996,1,Lassen County
1905,1996-Q2,06,035,1996,2,Lassen County
1756,1996-Q3,06,035,1996,3,Lassen County
1971,1996-Q4,06,035,1996,4,Lassen County
2112,1997-Q1,06,035,1997,1,Lassen County
2344,1997-Q2,06,035,1997,2,Lassen County
1847,1997-Q3,06,035,1997,3,Lassen County
2029,1997-Q4,06,035,1997,4,Lassen County
1955,1998-Q1,06,035,1998,1,Lassen County
2150,1998-Q2,06,035,1998,2,Lassen County
1950,1998-Q3,06,035,1998,3,Lassen County
2135,1998-Q4,06,035,1998,4,Lassen County
1923,1999-Q1,06,035,1999,1,Lassen County
2124,1999-Q2,06,035,1999,2,Lassen County
1978,1999-Q3,06,035,1999,3,Lassen County
2220,1999-Q4,06,035,1999,4,Lassen County
2072,2000-Q1,06,035,2000,1,Lassen County
2876,2000-Q2,06,035,2000,2,Lassen County
2717,2000-Q3,06,035,2000,3,Lassen County
2952,2000-Q4,06,035,2000,4,Lassen County
2702,2001-Q1,06,035,2001,1,Lassen County
2930,2001-Q2,06,035,2001,2,Lassen County
2868,2001-Q3,06,035,2001,3,Lassen County
3105,2001-Q4,06,035,2001,4,Lassen County
2762,2002-Q1,06,035,2002,1,Lassen County
2953,2002-Q2,06,035,2002,2,Lassen County
2935,2002-Q3,06,035,2002,3,Lassen County
3093,2002-Q4,06,035,2002,4,Lassen County
2860,2003-Q1,06,035,2003,1,Lassen County
2976,2003-Q2,06,035,2003,2,Lassen County
2991,2003-Q3,06,035,2003,3,Lassen County
3261,2003-Q4,06,035,2003,4,Lassen County
2963,2004-Q1,06,035,2004,1,Lassen County
3139,2004-Q2,06,035,2004,2,Lassen County
3270,2004-Q3,06,035,2004,3,Lassen County
3339,2004-Q4,06,035,2004,4,Lassen County
3266,2005-Q1,06,035,2005,1,Lassen County
3397,2005-Q2,06,035,2005,2,Lassen County
3543,2005-Q3,06,035,2005,3,Lassen County
3671,2005-Q4,06,035,2005,4,Lassen County
3495,2006-Q1,06,035,2006,1,Lassen County
3527,2006-Q2,06,035,2006,2,Lassen County
3854,2006-Q3,06,035,2006,3,Lassen County
3766,2006-Q4,06,035,2006,4,Lassen County
3693,2007-Q1,06,035,2007,1,Lassen County
4171,2007-Q2,06,035,2007,2,Lassen County
3941,2007-Q3,06,035,2007,3,Lassen County
4033,2007-Q4,06,035,2007,4,Lassen County
3793,2008-Q1,06,035,2008,1,Lassen County
3864,2008-Q2,06,035,2008,2,Lassen County
4176,2008-Q3,06,035,2008,3,Lassen County
3896,2008-Q4,06,035,2008,4,Lassen County
3613,2009-Q1,06,035,2009,1,Lassen County
3694,2009-Q2,06,035,2009,2,Lassen County
3622,2009-Q3,06,035,2009,3,Lassen County
3750,2009-Q4,06,035,2009,4,Lassen County
3532,2010-Q1,06,035,2010,1,Lassen County
3664,2010-Q2,06,035,2010,2,Lassen County
3724,2010-Q3,06,035,2010,3,Lassen County
3774,2010-Q4,06,035,2010,4,Lassen County
3606,2011-Q1,06,035,2011,1,Lassen County
3879,2011-Q2,06,035,2011,2,Lassen County
3925,2011-Q3,06,035,2011,3,Lassen County
4054,2011-Q4,06,035,2011,4,Lassen County
3863,2012-Q1,06,035,2012,1,Lassen County
3957,2012-Q2,06,035,2012,2,Lassen County
3979,2012-Q3,06,035,2012,3,Lassen County
4189,2012-Q4,06,035,2012,4,Lassen County
3768,2013-Q1,06,035,2013,1,Lassen County
4036,2013-Q2,06,035,2013,2,Lassen County
4067,2013-Q3,06,035,2013,3,Lassen County
4237,2013-Q4,06,035,2013,4,Lassen County
4015,2014-Q1,06,035,2014,1,Lassen County
4141,2014-Q2,06,035,2014,2,Lassen County
4382,2014-Q3,06,035,2014,3,Lassen County
4351,2014-Q4,06,035,2014,4,Lassen County
3930,2015-Q1,06,035,2015,1,Lassen County
4159,2015-Q2,06,035,2015,2,Lassen County
4432,2015-Q3,06,035,2015,3,Lassen County
4539,2015-Q4,06,035,2015,4,Lassen County
4088,2016-Q1,06,035,2016,1,Lassen County
4396,2016-Q2,06,035,2016,2,Lassen County
4576,2016-Q3,06,035,2016,3,Lassen County
4659,2016-Q4,06,035,2016,4,Lassen County
4408,2017-Q1,06,035,2017,1,Lassen County
4667,2017-Q2,06,035,2017,2,Lassen County
4790,2017-Q3,06,035,2017,3,Lassen County
4982,2017-Q4,06,035,2017,4,Lassen County
4546,2018-Q1,06,035,2018,1,Lassen County
4729,2018-Q2,06,035,2018,2,Lassen County
5047,2018-Q3,06,035,2018,3,Lassen County
5094,2018-Q4,06,035,2018,4,Lassen County
4593,2019-Q1,06,035,2019,1,Lassen County
4861,2019-Q2,06,035,2019,2,Lassen County
4883,2019-Q3,06,035,2019,3,Lassen County
2752,1991-Q4,06,037,1991,4,Los Angeles County
2554,1992-Q1,06,037,1992,1,Los Angeles County
2542,1992-Q2,06,037,1992,2,Los Angeles County
2558,1992-Q3,06,037,1992,3,Los Angeles County
2930,1992-Q4,06,037,1992,4,Los Angeles County
2482,1993-Q1,06,037,1993,1,Los Angeles County
2559,1993-Q2,06,037,1993,2,Los Angeles County
2594,1993-Q3,06,037,1993,3,Los Angeles County
2922,1993-Q4,06,037,1993,4,Los Angeles County
2559,1994-Q1,06,037,1994,1,Los Angeles County
2620,1994-Q2,06,037,1994,2,Los Angeles County
2670,1994-Q3,06,037,1994,3,Los Angeles County
2842,1994-Q4,06,037,1994,4,Los Angeles County
2724,1995-Q1,06,037,1995,1,Los Angeles County
2655,1995-Q2,06,037,1995,2,Los Angeles County
2644,1995-Q3,06,037,1995,3,Los Angeles County
2885,1995-Q4,06,037,1995,4,Los Angeles County
2802,1996-Q1,06,037,1996,1,Los Angeles County
2714,1996-Q2,06,037,1996,2,Los Angeles County
2720,1996-Q3,06,037,1996,3,Los Angeles County
3019,1996-Q4,06,037,1996,4,Los Angeles County
2907,1997-Q1,06,037,1997,1,Los Angeles County
2860,1997-Q2,06,037,1997,2,Los Angeles County
2825,1997-Q3,06,037,1997,3,Los Angeles County
3157,1997-Q4,06,037,1997,4,Los Angeles County
3104,1998-Q1,06,037,1998,1,Los Angeles County
2974,1998-Q2,06,037,1998,2,Los Angeles County
2990,1998-Q3,06,037,1998,3,Los Angeles County
3365,1998-Q4,06,037,1998,4,Los Angeles County
3038,1999-Q1,06,037,1999,1,Los Angeles County
3071,1999-Q2,06,037,1999,2,Los Angeles County
3066,1999-Q3,06,037,1999,3,Los Angeles County
3442,1999-Q4,06,037,1999,4,Los Angeles County
3328,2000-Q1,06,037,2000,1,Los Angeles County
3208,2000-Q2,06,037,2000,2,Los Angeles County
3280,2000-Q3,06,037,2000,3,Los Angeles County
3526,2000-Q4,06,037,2000,4,Los Angeles County
3477,2001-Q1,06,037,2001,1,Los Angeles County
3316,2001-Q2,06,037,2001,2,Los Angeles County
3277,2001-Q3,06,037,2001,3,Los Angeles County
3559,2001-Q4,06,037,2001,4,Los Angeles County
3486,2002-Q1,06,037,2002,1,Los Angeles County
3341,2002-Q2,06,037,2002,2,Los Angeles County
3325,2002-Q3,06,037,2002,3,Los Angeles County
3646,2002-Q4,06,037,2002,4,Los Angeles County
3543,2003-Q1,06,037,2003,1,Los Angeles County
3417,2003-Q2,06,037,2003,2,Los Angeles County
3412,2003-Q3,06,037,2003,3,Los Angeles County
3736,2003-Q4,06,037,2003,4,Los Angeles County
3662,2004-Q1,06,037,2004,1,Los Angeles County
3540,2004-Q2,06,037,2004,2,Los Angeles County
3573,2004-Q3,06,037,2004,3,Los Angeles County
3994,2004-Q4,06,037,2004,4,Los Angeles County
3729,2005-Q1,06,037,2005,1,Los Angeles County
3694,2005-Q2,06,037,2005,2,Los Angeles County
3831,2005-Q3,06,037,2005,3,Los Angeles County
4033,2005-Q4,06,037,2005,4,Los Angeles County
4087,2006-Q1,06,037,2006,1,Los Angeles County
3827,2006-Q2,06,037,2006,2,Los Angeles County
3853,2006-Q3,06,037,2006,3,Los Angeles County
4190,2006-Q4,06,037,2006,4,Los Angeles County
4208,2007-Q1,06,037,2007,1,Los Angeles County
4008,2007-Q2,06,037,2007,2,Los Angeles County
3974,2007-Q3,06,037,2007,3,Los Angeles County
4344,2007-Q4,06,037,2007,4,Los Angeles County
4258,2008-Q1,06,037,2008,1,Los Angeles County
4066,2008-Q2,06,037,2008,2,Los Angeles County
4050,2008-Q3,06,037,2008,3,Los Angeles County
4365,2008-Q4,06,037,2008,4,Los Angeles County
4090,2009-Q1,06,037,2009,1,Los Angeles County
3977,2009-Q2,06,037,2009,2,Los Angeles County
3954,2009-Q3,06,037,2009,3,Los Angeles County
4437,2009-Q4,06,037,2009,4,Los Angeles County
4122,2010-Q1,06,037,2010,1,Los Angeles County
4082,2010-Q2,06,037,2010,2,Los Angeles County
4066,2010-Q3,06,037,2010,3,Los Angeles County
4600,2010-Q4,06,037,2010,4,Los Angeles County
4337,2011-Q1,06,037,2011,1,Los Angeles County
4143,2011-Q2,06,037,2011,2,Los Angeles County
4239,2011-Q3,06,037,2011,3,Los Angeles County
4428,2011-Q4,06,037,2011,4,Los Angeles County
4541,2012-Q1,06,037,2012,1,Los Angeles County
4205,2012-Q2,06,037,2012,2,Los Angeles County
4202,2012-Q3,06,037,2012,3,Los Angeles County
4709,2012-Q4,06,037,2012,4,Los Angeles County
4498,2013-Q1,06,037,2013,1,Los Angeles County
4242,2013-Q2,06,037,2013,2,Los Angeles County
4250,2013-Q3,06,037,2013,3,Los Angeles County
4661,2013-Q4,06,037,2013,4,Los Angeles County
4667,2014-Q1,06,037,2014,1,Los Angeles County
4352,2014-Q2,06,037,2014,2,Los Angeles County
4372,2014-Q3,06,037,2014,3,Los Angeles County
4834,2014-Q4,06,037,2014,4,Los Angeles County
4764,2015-Q1,06,037,2015,1,Los Angeles County
4491,2015-Q2,06,037,2015,2,Los Angeles County
4555,2015-Q3,06,037,2015,3,Los Angeles County
5133,2015-Q4,06,037,2015,4,Los Angeles County
4828,2016-Q1,06,037,2016,1,Los Angeles County
4601,2016-Q2,06,037,2016,2,Los Angeles County
4801,2016-Q3,06,037,2016,3,Los Angeles County
5076,2016-Q4,06,037,2016,4,Los Angeles County
5157,2017-Q1,06,037,2017,1,Los Angeles County
4770,2017-Q2,06,037,2017,2,Los Angeles County
4817,2017-Q3,06,037,2017,3,Los Angeles County
5329,2017-Q4,06,037,2017,4,Los Angeles County
5352,2018-Q1,06,037,2018,1,Los Angeles County
4960,2018-Q2,06,037,2018,2,Los Angeles County
4942,2018-Q3,06,037,2018,3,Los Angeles County
5458,2018-Q4,06,037,2018,4,Los Angeles County
5397,2019-Q1,06,037,2019,1,Los Angeles County
5148,2019-Q2,06,037,2019,2,Los Angeles County
5116,2019-Q3,06,037,2019,3,Los Angeles County
1777,1991-Q4,06,039,1991,4,Madera County
1591,1992-Q1,06,039,1992,1,Madera County
1700,1992-Q2,06,039,1992,2,Madera County
1625,1992-Q3,06,039,1992,3,Madera County
1864,1992-Q4,06,039,1992,4,Madera County
1626,1993-Q1,06,039,1993,1,Madera County
1746,1993-Q2,06,039,1993,2,Madera County
1679,1993-Q3,06,039,1993,3,Madera County
1825,1993-Q4,06,039,1993,4,Madera County
1638,1994-Q1,06,039,1994,1,Madera County
1754,1994-Q2,06,039,1994,2,Madera County
1716,1994-Q3,06,039,1994,3,Madera County
1865,1994-Q4,06,039,1994,4,Madera County
1726,1995-Q1,06,039,1995,1,Madera County
1763,1995-Q2,06,039,1995,2,Madera County
1734,1995-Q3,06,039,1995,3,Madera County
1865,1995-Q4,06,039,1995,4,Madera County
1759,1996-Q1,06,039,1996,1,Madera County
1821,1996-Q2,06,039,1996,2,Madera County
1771,1996-Q3,06,039,1996,3,Madera County
1849,1996-Q4,06,039,1996,4,Madera County
1766,1997-Q1,06,039,1997,1,Madera County
1824,1997-Q2,06,039,1997,2,Madera County
1843,1997-Q3,06,039,1997,3,Madera County
2059,1997-Q4,06,039,1997,4,Madera County
1877,1998-Q1,06,039,1998,1,Madera County
2092,1998-Q2,06,039,1998,2,Madera County
2050,1998-Q3,06,039,1998,3,Madera County
2214,1998-Q4,06,039,1998,4,Madera County
2054,1999-Q1,06,039,1999,1,Madera County
2156,1999-Q2,06,039,1999,2,Madera County
2086,1999-Q3,06,039,1999,3,Madera County
2287,1999-Q4,06,039,1999,4,Madera County
2193,2000-Q1,06,039,2000,1,Madera County
2406,2000-Q2,06,039,2000,2,Madera County
2401,2000-Q3,06,039,2000,3,Madera County
2636,2000-Q4,06,039,2000,4,Madera County
2433,2001-Q1,06,039,2001,1,Madera County
2563,2001-Q2,06,039,2001,2,Madera County
2477,2001-Q3,06,039,2001,3,Madera County
2656,2001-Q4,06,039,2001,4,Madera County
2544,2002-Q1,06,039,2002,1,Madera County
2637,2002-Q2,06,039,2002,2,Madera County
2592,2002-Q3,06,039,2002,3,Madera County
2810,2002-Q4,06,039,2002,4,Madera County
2655,2003-Q1,06,039,2003,1,Madera County
2692,2003-Q2,06,039,2003,2,Madera County
2650,2003-Q3,06,039,2003,3,Madera County
2839,2003-Q4,06,039,2003,4,Madera County
2640,2004-Q1,06,039,2004,1,Madera County
2757,2004-Q2,06,039,2004,2,Madera County
2795,2004-Q3,06,039,2004,3,Madera County
2950,2004-Q4,06,039,2004,4,Madera County
2786,2005-Q1,06,039,2005,1,Madera County
2834,2005-Q2,06,039,2005,2,Madera County
2967,2005-Q3,06,039,2005,3,Madera County
3145,2005-Q4,06,039,2005,4,Madera County
3007,2006-Q1,06,039,2006,1,Madera County
3033,2006-Q2,06,039,2006,2,Madera County
3057,2006-Q3,06,039,2006,3,Madera County
3250,2006-Q4,06,039,2006,4,Madera County
3169,2007-Q1,06,039,2007,1,Madera County
3258,2007-Q2,06,039,2007,2,Madera County
3262,2007-Q3,06,039,2007,3,Madera County
3477,2007-Q4,06,039,2007,4,Madera County
3301,2008-Q1,06,039,2008,1,Madera County
3345,2008-Q2,06,039,2008,2,Madera County
3378,2008-Q3,06,039,2008,3,Madera County
3530,2008-Q4,06,039,2008,4,Madera County
3293,2009-Q1,06,039,2009,1,Madera County
3306,2009-Q2,06,039,2009,2,Madera County
3268,2009-Q3,06,039,2009,3,Madera County
3595,2009-Q4,06,039,2009,4,Madera County
3143,2010-Q1,06,039,2010,1,Madera County
3307,2010-Q2,06,039,2010,2,Madera County
3301,2010-Q3,06,039,2010,3,Madera County
3586,2010-Q4,06,039,2010,4,Madera County
3177,2011-Q1,06,039,2011,1,Madera County
3477,2011-Q2,06,039,2011,2,Madera County
3384,2011-Q3,06,039,2011,3,Madera County
3645,2011-Q4,06,039,2011,4,Madera County
3311,2012-Q1,06,039,2012,1,Madera County
3508,2012-Q2,06,039,2012,2,Madera County
3371,2012-Q3,06,039,2012,3,Madera County
3697,2012-Q4,06,039,2012,4,Madera County
3372,2013-Q1,06,039,2013,1,Madera County
3632,2013-Q2,06,039,2013,2,Madera County
3432,2013-Q3,06,039,2013,3,Madera County
3749,2013-Q4,06,039,2013,4,Madera County
3447,2014-Q1,06,039,2014,1,Madera County
3664,2014-Q2,06,039,2014,2,Madera County
3601,2014-Q3,06,039,2014,3,Madera County
3936,2014-Q4,06,039,2014,4,Madera County
3653,2015-Q1,06,039,2015,1,Madera County
3803,2015-Q2,06,039,2015,2,Madera County
3700,2015-Q3,06,039,2015,3,Madera County
4122,2015-Q4,06,039,2015,4,Madera County
3741,2016-Q1,06,039,2016,1,Madera County
3872,2016-Q2,06,039,2016,2,Madera County
3985,2016-Q3,06,039,2016,3,Madera County
4056,2016-Q4,06,039,2016,4,Madera County
3911,2017-Q1,06,039,2017,1,Madera County
3989,2017-Q2,06,039,2017,2,Madera County
4016,2017-Q3,06,039,2017,3,Madera County
4151,2017-Q4,06,039,2017,4,Madera County
4055,2018-Q1,06,039,2018,1,Madera County
4067,2018-Q2,06,039,2018,2,Madera County
4079,2018-Q3,06,039,2018,3,Madera County
4282,2018-Q4,06,039,2018,4,Madera County
4120,2019-Q1,06,039,2019,1,Madera County
4186,2019-Q2,06,039,2019,2,Madera County
4299,2019-Q3,06,039,2019,3,Madera County
2684,1991-Q4,06,041,1991,4,Marin County
2440,1992-Q1,06,041,1992,1,Marin County
2517,1992-Q2,06,041,1992,2,Marin County
2491,1992-Q3,06,041,1992,3,Marin County
2836,1992-Q4,06,041,1992,4,Marin County
2397,1993-Q1,06,041,1993,1,Marin County
2582,1993-Q2,06,041,1993,2,Marin County
2510,1993-Q3,06,041,1993,3,Marin County
2887,1993-Q4,06,041,1993,4,Marin County
2497,1994-Q1,06,041,1994,1,Marin County
2672,1994-Q2,06,041,1994,2,Marin County
2644,1994-Q3,06,041,1994,3,Marin County
2846,1994-Q4,06,041,1994,4,Marin County
2639,1995-Q1,06,041,1995,1,Marin County
2736,1995-Q2,06,041,1995,2,Marin County
2739,1995-Q3,06,041,1995,3,Marin County
2994,1995-Q4,06,041,1995,4,Marin County
2812,1996-Q1,06,041,1996,1,Marin County
2858,1996-Q2,06,041,1996,2,Marin County
2888,1996-Q3,06,041,1996,3,Marin County
3184,1996-Q4,06,041,1996,4,Marin County
2905,1997-Q1,06,041,1997,1,Marin County
3025,1997-Q2,06,041,1997,2,Marin County
2982,1997-Q3,06,041,1997,3,Marin County
3423,1997-Q4,06,041,1997,4,Marin County
3035,1998-Q1,06,041,1998,1,Marin County
3284,1998-Q2,06,041,1998,2,Marin County
3144,1998-Q3,06,041,1998,3,Marin County
3606,1998-Q4,06,041,1998,4,Marin County
3161,1999-Q1,06,041,1999,1,Marin County
3376,1999-Q2,06,041,1999,2,Marin County
3320,1999-Q3,06,041,1999,3,Marin County
3912,1999-Q4,06,041,1999,4,Marin County
3575,2000-Q1,06,041,2000,1,Marin County
3728,2000-Q2,06,041,2000,2,Marin County
3682,2000-Q3,06,041,2000,3,Marin County
4143,2000-Q4,06,041,2000,4,Marin County
3838,2001-Q1,06,041,2001,1,Marin County
3828,2001-Q2,06,041,2001,2,Marin County
3739,2001-Q3,06,041,2001,3,Marin County
4068,2001-Q4,06,041,2001,4,Marin County
3837,2002-Q1,06,041,2002,1,Marin County
3880,2002-Q2,06,041,2002,2,Marin County
3788,2002-Q3,06,041,2002,3,Marin County
4265,2002-Q4,06,041,2002,4,Marin County
4165,2003-Q1,06,041,2003,1,Marin County
3967,2003-Q2,06,041,2003,2,Marin County
3891,2003-Q3,06,041,2003,3,Marin County
4459,2003-Q4,06,041,2003,4,Marin County
4242,2004-Q1,06,041,2004,1,Marin County
4137,2004-Q2,06,041,2004,2,Marin County
4081,2004-Q3,06,041,2004,3,Marin County
4734,2004-Q4,06,041,2004,4,Marin County
4215,2005-Q1,06,041,2005,1,Marin County
4505,2005-Q2,06,041,2005,2,Marin County
4478,2005-Q3,06,041,2005,3,Marin County
5123,2005-Q4,06,041,2005,4,Marin County
4547,2006-Q1,06,041,2006,1,Marin County
4836,2006-Q2,06,041,2006,2,Marin County
4407,2006-Q3,06,041,2006,3,Marin County
5064,2006-Q4,06,041,2006,4,Marin County
4643,2007-Q1,06,041,2007,1,Marin County
4800,2007-Q2,06,041,2007,2,Marin County
4624,2007-Q3,06,041,2007,3,Marin County
5273,2007-Q4,06,041,2007,4,Marin County
4863,2008-Q1,06,041,2008,1,Marin County
4823,2008-Q2,06,041,2008,2,Marin County
4625,2008-Q3,06,041,2008,3,Marin County
5124,2008-Q4,06,041,2008,4,Marin County
4638,2009-Q1,06,041,2009,1,Marin County
4646,2009-Q2,06,041,2009,2,Marin County
4440,2009-Q3,06,041,2009,3,Marin County
5090,2009-Q4,06,041,2009,4,Marin County
4584,2010-Q1,06,041,2010,1,Marin County
4689,2010-Q2,06,041,2010,2,Marin County
4507,2010-Q3,06,041,2010,3,Marin County
5239,2010-Q4,06,041,2010,4,Marin County
4803,2011-Q1,06,041,2011,1,Marin County
4881,2011-Q2,06,041,2011,2,Marin County
4770,2011-Q3,06,041,2011,3,Marin County
5209,2011-Q4,06,041,2011,4,Marin County
4987,2012-Q1,06,041,2012,1,Marin County
4989,2012-Q2,06,041,2012,2,Marin County
4768,2012-Q3,06,041,2012,3,Marin County
5396,2012-Q4,06,041,2012,4,Marin County
5083,2013-Q1,06,041,2013,1,Marin County
5093,2013-Q2,06,041,2013,2,Marin County
4817,2013-Q3,06,041,2013,3,Marin County
5345,2013-Q4,06,041,2013,4,Marin County
5291,2014-Q1,06,041,2014,1,Marin County
5145,2014-Q2,06,041,2014,2,Marin County
4984,2014-Q3,06,041,2014,3,Marin County
5645,2014-Q4,06,041,2014,4,Marin County
5487,2015-Q1,06,041,2015,1,Marin County
5585,2015-Q2,06,041,2015,2,Marin County
5298,2015-Q3,06,041,2015,3,Marin County
5888,2015-Q4,06,041,2015,4,Marin County
5737,2016-Q1,06,041,2016,1,Marin County
5746,2016-Q2,06,041,2016,2,Marin County
5642,2016-Q3,06,041,2016,3,Marin County
6134,2016-Q4,06,041,2016,4,Marin County
5936,2017-Q1,06,041,2017,1,Marin County
5802,2017-Q2,06,041,2017,2,Marin County
5573,2017-Q3,06,041,2017,3,Marin County
6215,2017-Q4,06,041,2017,4,Marin County
6278,2018-Q1,06,041,2018,1,Marin County
6267,2018-Q2,06,041,2018,2,Marin County
5822,2018-Q3,06,041,2018,3,Marin County
6452,2018-Q4,06,041,2018,4,Marin County
6792,2019-Q1,06,041,2019,1,Marin County
6220,2019-Q2,06,041,2019,2,Marin County
5951,2019-Q3,06,041,2019,3,Marin County
1457,1991-Q4,06,043,1991,4,Mariposa County
1443,1992-Q1,06,043,1992,1,Mariposa County
1567,1992-Q2,06,043,1992,2,Mariposa County
1406,1992-Q3,06,043,1992,3,Mariposa County
1512,1992-Q4,06,043,1992,4,Mariposa County
1384,1993-Q1,06,043,1993,1,Mariposa County
1536,1993-Q2,06,043,1993,2,Mariposa County
1454,1993-Q3,06,043,1993,3,Mariposa County
1481,1993-Q4,06,043,1993,4,Mariposa County
1331,1994-Q1,06,043,1994,1,Mariposa County
1542,1994-Q2,06,043,1994,2,Mariposa County
1494,1994-Q3,06,043,1994,3,Mariposa County
1483,1994-Q4,06,043,1994,4,Mariposa County
1605,1995-Q1,06,043,1995,1,Mariposa County
1595,1995-Q2,06,043,1995,2,Mariposa County
1492,1995-Q3,06,043,1995,3,Mariposa County
1553,1995-Q4,06,043,1995,4,Mariposa County
1432,1996-Q1,06,043,1996,1,Mariposa County
1641,1996-Q2,06,043,1996,2,Mariposa County
1549,1996-Q3,06,043,1996,3,Mariposa County
1622,1996-Q4,06,043,1996,4,Mariposa County
1482,1997-Q1,06,043,1997,1,Mariposa County
1764,1997-Q2,06,043,1997,2,Mariposa County
