Code,GeoFips,GeoName,year,CL_UNIT,UNIT_MULT,income_per_cap,city
CAINC1-3,06001,"Alameda, CA",1969,Dollars,0,"4,709",Alameda
CAINC1-3,06001,"Alameda, CA",1970,Dollars,0,"5,043",Alameda
CAINC1-3,06001,"Alameda, CA",1971,Dollars,0,"5,300",Alameda
CAINC1-3,06001,"Alameda, CA",1972,Dollars,0,"5,690",Alameda
CAINC1-3,06001,"Alameda, CA",1973,Dollars,0,"6,102",Alameda
CAINC1-3,06001,"Alameda, CA",1974,Dollars,0,"6,699",Alameda
CAINC1-3,06001,"Alameda, CA",1975,Dollars,0,"7,377",Alameda
CAINC1-3,06001,"Alameda, CA",1976,Dollars,0,"8,061",Alameda
CAINC1-3,06001,"Alameda, CA",1977,Dollars,0,"8,754",Alameda
CAINC1-3,06001,"Alameda, CA",1978,Dollars,0,"9,733",Alameda
CAINC1-3,06001,"Alameda, CA",1979,Dollars,0,"10,821",Alameda
CAINC1-3,06001,"Alameda, CA",1980,Dollars,0,"12,063",Alameda
CAINC1-3,06001,"Alameda, CA",1981,Dollars,0,"13,385",Alameda
CAINC1-3,06001,"Alameda, CA",1982,Dollars,0,"14,102",Alameda
CAINC1-3,06001,"Alameda, CA",1983,Dollars,0,"15,063",Alameda
CAINC1-3,06001,"Alameda, CA",1984,Dollars,0,"16,510",Alameda
CAINC1-3,06001,"Alameda, CA",1985,Dollars,0,"17,570",Alameda
CAINC1-3,06001,"Alameda, CA",1986,Dollars,0,"18,326",Alameda
CAINC1-3,06001,"Alameda, CA",1987,Dollars,0,"19,189",Alameda
CAINC1-3,06001,"Alameda, CA",1988,Dollars,0,"20,454",Alameda
CAINC1-3,06001,"Alameda, CA",1989,Dollars,0,"21,766",Alameda
CAINC1-3,06001,"Alameda, CA",1990,Dollars,0,"22,657",Alameda
CAINC1-3,06001,"Alameda, CA",1991,Dollars,0,"23,169",Alameda
CAINC1-3,06001,"Alameda, CA",1992,Dollars,0,"24,116",Alameda
CAINC1-3,06001,"Alameda, CA",1993,Dollars,0,"24,739",Alameda
CAINC1-3,06001,"Alameda, CA",1994,Dollars,0,"25,466",Alameda
CAINC1-3,06001,"Alameda, CA",1995,Dollars,0,"26,933",Alameda
CAINC1-3,06001,"Alameda, CA",1996,Dollars,0,"28,612",Alameda
CAINC1-3,06001,"Alameda, CA",1997,Dollars,0,"30,061",Alameda
CAINC1-3,06001,"Alameda, CA",1998,Dollars,0,"32,277",Alameda
CAINC1-3,06001,"Alameda, CA",1999,Dollars,0,"34,574",Alameda
CAINC1-3,06001,"Alameda, CA",2000,Dollars,0,"39,142",Alameda
CAINC1-3,06001,"Alameda, CA",2001,Dollars,0,"39,391",Alameda
CAINC1-3,06001,"Alameda, CA",2002,Dollars,0,"39,261",Alameda
CAINC1-3,06001,"Alameda, CA",2003,Dollars,0,"40,266",Alameda
CAINC1-3,06001,"Alameda, CA",2004,Dollars,0,"41,973",Alameda
CAINC1-3,06001,"Alameda, CA",2005,Dollars,0,"43,594",Alameda
CAINC1-3,06001,"Alameda, CA",2006,Dollars,0,"46,859",Alameda
CAINC1-3,06001,"Alameda, CA",2007,Dollars,0,"48,363",Alameda
CAINC1-3,06001,"Alameda, CA",2008,Dollars,0,"48,938",Alameda
CAINC1-3,06001,"Alameda, CA",2009,Dollars,0,"46,325",Alameda
CAINC1-3,06001,"Alameda, CA",2010,Dollars,0,"48,142",Alameda
CAINC1-3,06001,"Alameda, CA",2011,Dollars,0,"51,278",Alameda
CAINC1-3,06001,"Alameda, CA",2012,Dollars,0,"53,389",Alameda
CAINC1-3,06001,"Alameda, CA",2013,Dollars,0,"55,487",Alameda
CAINC1-3,06001,"Alameda, CA",2014,Dollars,0,"59,085",Alameda
CAINC1-3,06001,"Alameda, CA",2015,Dollars,0,"63,888",Alameda
CAINC1-3,06001,"Alameda, CA",2016,Dollars,0,"67,567",Alameda
CAINC1-3,06001,"Alameda, CA",2017,Dollars,0,"71,560",Alameda
CAINC1-3,06001,"Alameda, CA",2018,Dollars,0,"76,644",Alameda
CAINC1-3,06003,"Alpine, CA",1969,Dollars,0,"5,033",Alpine
CAINC1-3,06003,"Alpine, CA",1970,Dollars,0,"4,451",Alpine
CAINC1-3,06003,"Alpine, CA",1971,Dollars,0,"4,510",Alpine
CAINC1-3,06003,"Alpine, CA",1972,Dollars,0,"4,805",Alpine
CAINC1-3,06003,"Alpine, CA",1973,Dollars,0,"5,537",Alpine
CAINC1-3,06003,"Alpine, CA",1974,Dollars,0,"5,384",Alpine
CAINC1-3,06003,"Alpine, CA",1975,Dollars,0,"5,615",Alpine
CAINC1-3,06003,"Alpine, CA",1976,Dollars,0,"7,015",Alpine
CAINC1-3,06003,"Alpine, CA",1977,Dollars,0,"6,822",Alpine
CAINC1-3,06003,"Alpine, CA",1978,Dollars,0,"8,027",Alpine
CAINC1-3,06003,"Alpine, CA",1979,Dollars,0,"8,050",Alpine
CAINC1-3,06003,"Alpine, CA",1980,Dollars,0,"9,344",Alpine
CAINC1-3,06003,"Alpine, CA",1981,Dollars,0,"10,283",Alpine
CAINC1-3,06003,"Alpine, CA",1982,Dollars,0,"10,832",Alpine
CAINC1-3,06003,"Alpine, CA",1983,Dollars,0,"12,232",Alpine
CAINC1-3,06003,"Alpine, CA",1984,Dollars,0,"12,916",Alpine
CAINC1-3,06003,"Alpine, CA",1985,Dollars,0,"12,706",Alpine
CAINC1-3,06003,"Alpine, CA",1986,Dollars,0,"12,643",Alpine
CAINC1-3,06003,"Alpine, CA",1987,Dollars,0,"13,911",Alpine
CAINC1-3,06003,"Alpine, CA",1988,Dollars,0,"16,262",Alpine
CAINC1-3,06003,"Alpine, CA",1989,Dollars,0,"17,832",Alpine
CAINC1-3,06003,"Alpine, CA",1990,Dollars,0,"18,255",Alpine
CAINC1-3,06003,"Alpine, CA",1991,Dollars,0,"15,586",Alpine
CAINC1-3,06003,"Alpine, CA",1992,Dollars,0,"15,815",Alpine
CAINC1-3,06003,"Alpine, CA",1993,Dollars,0,"17,554",Alpine
CAINC1-3,06003,"Alpine, CA",1994,Dollars,0,"18,736",Alpine
CAINC1-3,06003,"Alpine, CA",1995,Dollars,0,"19,246",Alpine
CAINC1-3,06003,"Alpine, CA",1996,Dollars,0,"20,635",Alpine
CAINC1-3,06003,"Alpine, CA",1997,Dollars,0,"22,360",Alpine
CAINC1-3,06003,"Alpine, CA",1998,Dollars,0,"23,756",Alpine
CAINC1-3,06003,"Alpine, CA",1999,Dollars,0,"25,731",Alpine
CAINC1-3,06003,"Alpine, CA",2000,Dollars,0,"28,245",Alpine
CAINC1-3,06003,"Alpine, CA",2001,Dollars,0,"34,594",Alpine
CAINC1-3,06003,"Alpine, CA",2002,Dollars,0,"34,457",Alpine
CAINC1-3,06003,"Alpine, CA",2003,Dollars,0,"35,962",Alpine
CAINC1-3,06003,"Alpine, CA",2004,Dollars,0,"33,728",Alpine
CAINC1-3,06003,"Alpine, CA",2005,Dollars,0,"34,704",Alpine
CAINC1-3,06003,"Alpine, CA",2006,Dollars,0,"33,618",Alpine
CAINC1-3,06003,"Alpine, CA",2007,Dollars,0,"35,935",Alpine
CAINC1-3,06003,"Alpine, CA",2008,Dollars,0,"38,546",Alpine
CAINC1-3,06003,"Alpine, CA",2009,Dollars,0,"39,507",Alpine
CAINC1-3,06003,"Alpine, CA",2010,Dollars,0,"42,787",Alpine
CAINC1-3,06003,"Alpine, CA",2011,Dollars,0,"57,038",Alpine
CAINC1-3,06003,"Alpine, CA",2012,Dollars,0,"60,091",Alpine
CAINC1-3,06003,"Alpine, CA",2013,Dollars,0,"59,645",Alpine
CAINC1-3,06003,"Alpine, CA",2014,Dollars,0,"67,989",Alpine
CAINC1-3,06003,"Alpine, CA",2015,Dollars,0,"70,220",Alpine
CAINC1-3,06003,"Alpine, CA",2016,Dollars,0,"74,606",Alpine
CAINC1-3,06003,"Alpine, CA",2017,Dollars,0,"68,492",Alpine
CAINC1-3,06003,"Alpine, CA",2018,Dollars,0,"73,307",Alpine
CAINC1-3,06005,"Amador, CA",1969,Dollars,0,"4,216",Amador
CAINC1-3,06005,"Amador, CA",1970,Dollars,0,"4,349",Amador
CAINC1-3,06005,"Amador, CA",1971,Dollars,0,"4,562",Amador
CAINC1-3,06005,"Amador, CA",1972,Dollars,0,"5,001",Amador
CAINC1-3,06005,"Amador, CA",1973,Dollars,0,"5,432",Amador
CAINC1-3,06005,"Amador, CA",1974,Dollars,0,"5,762",Amador
CAINC1-3,06005,"Amador, CA",1975,Dollars,0,"6,297",Amador
CAINC1-3,06005,"Amador, CA",1976,Dollars,0,"7,135",Amador
CAINC1-3,06005,"Amador, CA",1977,Dollars,0,"7,718",Amador
CAINC1-3,06005,"Amador, CA",1978,Dollars,0,"8,471",Amador
CAINC1-3,06005,"Amador, CA",1979,Dollars,0,"9,173",Amador
CAINC1-3,06005,"Amador, CA",1980,Dollars,0,"9,776",Amador
CAINC1-3,06005,"Amador, CA",1981,Dollars,0,"10,296",Amador
CAINC1-3,06005,"Amador, CA",1982,Dollars,0,"10,810",Amador
CAINC1-3,06005,"Amador, CA",1983,Dollars,0,"11,712",Amador
CAINC1-3,06005,"Amador, CA",1984,Dollars,0,"12,906",Amador
CAINC1-3,06005,"Amador, CA",1985,Dollars,0,"13,605",Amador
CAINC1-3,06005,"Amador, CA",1986,Dollars,0,"14,369",Amador
CAINC1-3,06005,"Amador, CA",1987,Dollars,0,"15,348",Amador
CAINC1-3,06005,"Amador, CA",1988,Dollars,0,"15,481",Amador
CAINC1-3,06005,"Amador, CA",1989,Dollars,0,"15,739",Amador
CAINC1-3,06005,"Amador, CA",1990,Dollars,0,"16,215",Amador
CAINC1-3,06005,"Amador, CA",1991,Dollars,0,"16,906",Amador
CAINC1-3,06005,"Amador, CA",1992,Dollars,0,"17,588",Amador
CAINC1-3,06005,"Amador, CA",1993,Dollars,0,"18,164",Amador
CAINC1-3,06005,"Amador, CA",1994,Dollars,0,"18,370",Amador
CAINC1-3,06005,"Amador, CA",1995,Dollars,0,"19,240",Amador
CAINC1-3,06005,"Amador, CA",1996,Dollars,0,"20,154",Amador
CAINC1-3,06005,"Amador, CA",1997,Dollars,0,"20,193",Amador
CAINC1-3,06005,"Amador, CA",1998,Dollars,0,"21,687",Amador
CAINC1-3,06005,"Amador, CA",1999,Dollars,0,"22,390",Amador
CAINC1-3,06005,"Amador, CA",2000,Dollars,0,"24,638",Amador
CAINC1-3,06005,"Amador, CA",2001,Dollars,0,"26,767",Amador
CAINC1-3,06005,"Amador, CA",2002,Dollars,0,"27,627",Amador
CAINC1-3,06005,"Amador, CA",2003,Dollars,0,"28,701",Amador
CAINC1-3,06005,"Amador, CA",2004,Dollars,0,"30,267",Amador
CAINC1-3,06005,"Amador, CA",2005,Dollars,0,"30,348",Amador
CAINC1-3,06005,"Amador, CA",2006,Dollars,0,"32,049",Amador
CAINC1-3,06005,"Amador, CA",2007,Dollars,0,"33,248",Amador
CAINC1-3,06005,"Amador, CA",2008,Dollars,0,"34,244",Amador
CAINC1-3,06005,"Amador, CA",2009,Dollars,0,"33,276",Amador
CAINC1-3,06005,"Amador, CA",2010,Dollars,0,"34,373",Amador
CAINC1-3,06005,"Amador, CA",2011,Dollars,0,"35,527",Amador
CAINC1-3,06005,"Amador, CA",2012,Dollars,0,"36,438",Amador
CAINC1-3,06005,"Amador, CA",2013,Dollars,0,"37,728",Amador
CAINC1-3,06005,"Amador, CA",2014,Dollars,0,"39,802",Amador
CAINC1-3,06005,"Amador, CA",2015,Dollars,0,"41,855",Amador
CAINC1-3,06005,"Amador, CA",2016,Dollars,0,"42,701",Amador
CAINC1-3,06005,"Amador, CA",2017,Dollars,0,"43,405",Amador
CAINC1-3,06005,"Amador, CA",2018,Dollars,0,"44,793",Amador
CAINC1-3,06007,"Butte, CA",1969,Dollars,0,"3,485",Butte
CAINC1-3,06007,"Butte, CA",1970,Dollars,0,"3,716",Butte
CAINC1-3,06007,"Butte, CA",1971,Dollars,0,"3,924",Butte
CAINC1-3,06007,"Butte, CA",1972,Dollars,0,"4,093",Butte
CAINC1-3,06007,"Butte, CA",1973,Dollars,0,"4,742",Butte
CAINC1-3,06007,"Butte, CA",1974,Dollars,0,"5,372",Butte
CAINC1-3,06007,"Butte, CA",1975,Dollars,0,"5,754",Butte
CAINC1-3,06007,"Butte, CA",1976,Dollars,0,"6,112",Butte
CAINC1-3,06007,"Butte, CA",1977,Dollars,0,"6,651",Butte
CAINC1-3,06007,"Butte, CA",1978,Dollars,0,"7,394",Butte
CAINC1-3,06007,"Butte, CA",1979,Dollars,0,"8,162",Butte
CAINC1-3,06007,"Butte, CA",1980,Dollars,0,"9,119",Butte
CAINC1-3,06007,"Butte, CA",1981,Dollars,0,"9,885",Butte
CAINC1-3,06007,"Butte, CA",1982,Dollars,0,"10,089",Butte
CAINC1-3,06007,"Butte, CA",1983,Dollars,0,"10,677",Butte
CAINC1-3,06007,"Butte, CA",1984,Dollars,0,"11,504",Butte
CAINC1-3,06007,"Butte, CA",1985,Dollars,0,"12,113",Butte
CAINC1-3,06007,"Butte, CA",1986,Dollars,0,"12,739",Butte
CAINC1-3,06007,"Butte, CA",1987,Dollars,0,"13,520",Butte
CAINC1-3,06007,"Butte, CA",1988,Dollars,0,"14,359",Butte
CAINC1-3,06007,"Butte, CA",1989,Dollars,0,"15,086",Butte
CAINC1-3,06007,"Butte, CA",1990,Dollars,0,"15,643",Butte
CAINC1-3,06007,"Butte, CA",1991,Dollars,0,"16,266",Butte
CAINC1-3,06007,"Butte, CA",1992,Dollars,0,"17,013",Butte
CAINC1-3,06007,"Butte, CA",1993,Dollars,0,"17,325",Butte
CAINC1-3,06007,"Butte, CA",1994,Dollars,0,"17,880",Butte
CAINC1-3,06007,"Butte, CA",1995,Dollars,0,"18,306",Butte
CAINC1-3,06007,"Butte, CA",1996,Dollars,0,"19,347",Butte
CAINC1-3,06007,"Butte, CA",1997,Dollars,0,"20,379",Butte
CAINC1-3,06007,"Butte, CA",1998,Dollars,0,"21,122",Butte
CAINC1-3,06007,"Butte, CA",1999,Dollars,0,"21,878",Butte
CAINC1-3,06007,"Butte, CA",2000,Dollars,0,"23,240",Butte
CAINC1-3,06007,"Butte, CA",2001,Dollars,0,"25,035",Butte
CAINC1-3,06007,"Butte, CA",2002,Dollars,0,"25,405",Butte
CAINC1-3,06007,"Butte, CA",2003,Dollars,0,"26,348",Butte
CAINC1-3,06007,"Butte, CA",2004,Dollars,0,"27,930",Butte
CAINC1-3,06007,"Butte, CA",2005,Dollars,0,"28,703",Butte
CAINC1-3,06007,"Butte, CA",2006,Dollars,0,"30,195",Butte
CAINC1-3,06007,"Butte, CA",2007,Dollars,0,"31,516",Butte
CAINC1-3,06007,"Butte, CA",2008,Dollars,0,"32,112",Butte
CAINC1-3,06007,"Butte, CA",2009,Dollars,0,"32,063",Butte
CAINC1-3,06007,"Butte, CA",2010,Dollars,0,"33,235",Butte
CAINC1-3,06007,"Butte, CA",2011,Dollars,0,"34,428",Butte
CAINC1-3,06007,"Butte, CA",2012,Dollars,0,"35,233",Butte
CAINC1-3,06007,"Butte, CA",2013,Dollars,0,"36,700",Butte
CAINC1-3,06007,"Butte, CA",2014,Dollars,0,"38,057",Butte
CAINC1-3,06007,"Butte, CA",2015,Dollars,0,"40,755",Butte
CAINC1-3,06007,"Butte, CA",2016,Dollars,0,"42,015",Butte
CAINC1-3,06007,"Butte, CA",2017,Dollars,0,"42,653",Butte
CAINC1-3,06007,"Butte, CA",2018,Dollars,0,"44,346",Butte
CAINC1-3,06009,"Calaveras, CA",1969,Dollars,0,"3,629",Calaveras
CAINC1-3,06009,"Calaveras, CA",1970,Dollars,0,"3,953",Calaveras
CAINC1-3,06009,"Calaveras, CA",1971,Dollars,0,"4,116",Calaveras
CAINC1-3,06009,"Calaveras, CA",1972,Dollars,0,"4,601",Calaveras
CAINC1-3,06009,"Calaveras, CA",1973,Dollars,0,"4,963",Calaveras
CAINC1-3,06009,"Calaveras, CA",1974,Dollars,0,"5,278",Calaveras
CAINC1-3,06009,"Calaveras, CA",1975,Dollars,0,"5,961",Calaveras
CAINC1-3,06009,"Calaveras, CA",1976,Dollars,0,"6,569",Calaveras
CAINC1-3,06009,"Calaveras, CA",1977,Dollars,0,"6,954",Calaveras
CAINC1-3,06009,"Calaveras, CA",1978,Dollars,0,"7,532",Calaveras
CAINC1-3,06009,"Calaveras, CA",1979,Dollars,0,"7,852",Calaveras
CAINC1-3,06009,"Calaveras, CA",1980,Dollars,0,"8,927",Calaveras
CAINC1-3,06009,"Calaveras, CA",1981,Dollars,0,"9,732",Calaveras
CAINC1-3,06009,"Calaveras, CA",1982,Dollars,0,"9,856",Calaveras
CAINC1-3,06009,"Calaveras, CA",1983,Dollars,0,"10,823",Calaveras
CAINC1-3,06009,"Calaveras, CA",1984,Dollars,0,"12,241",Calaveras
CAINC1-3,06009,"Calaveras, CA",1985,Dollars,0,"13,168",Calaveras
CAINC1-3,06009,"Calaveras, CA",1986,Dollars,0,"13,729",Calaveras
CAINC1-3,06009,"Calaveras, CA",1987,Dollars,0,"14,590",Calaveras
CAINC1-3,06009,"Calaveras, CA",1988,Dollars,0,"15,551",Calaveras
CAINC1-3,06009,"Calaveras, CA",1989,Dollars,0,"17,098",Calaveras
CAINC1-3,06009,"Calaveras, CA",1990,Dollars,0,"17,139",Calaveras
CAINC1-3,06009,"Calaveras, CA",1991,Dollars,0,"17,395",Calaveras
CAINC1-3,06009,"Calaveras, CA",1992,Dollars,0,"17,785",Calaveras
CAINC1-3,06009,"Calaveras, CA",1993,Dollars,0,"18,488",Calaveras
CAINC1-3,06009,"Calaveras, CA",1994,Dollars,0,"18,496",Calaveras
CAINC1-3,06009,"Calaveras, CA",1995,Dollars,0,"18,948",Calaveras
CAINC1-3,06009,"Calaveras, CA",1996,Dollars,0,"20,173",Calaveras
CAINC1-3,06009,"Calaveras, CA",1997,Dollars,0,"21,126",Calaveras
CAINC1-3,06009,"Calaveras, CA",1998,Dollars,0,"22,811",Calaveras
CAINC1-3,06009,"Calaveras, CA",1999,Dollars,0,"24,051",Calaveras
CAINC1-3,06009,"Calaveras, CA",2000,Dollars,0,"26,327",Calaveras
CAINC1-3,06009,"Calaveras, CA",2001,Dollars,0,"28,232",Calaveras
CAINC1-3,06009,"Calaveras, CA",2002,Dollars,0,"28,964",Calaveras
CAINC1-3,06009,"Calaveras, CA",2003,Dollars,0,"30,119",Calaveras
CAINC1-3,06009,"Calaveras, CA",2004,Dollars,0,"31,389",Calaveras
CAINC1-3,06009,"Calaveras, CA",2005,Dollars,0,"32,168",Calaveras
CAINC1-3,06009,"Calaveras, CA",2006,Dollars,0,"33,876",Calaveras
CAINC1-3,06009,"Calaveras, CA",2007,Dollars,0,"35,593",Calaveras
CAINC1-3,06009,"Calaveras, CA",2008,Dollars,0,"36,418",Calaveras
CAINC1-3,06009,"Calaveras, CA",2009,Dollars,0,"35,852",Calaveras
CAINC1-3,06009,"Calaveras, CA",2010,Dollars,0,"36,745",Calaveras
CAINC1-3,06009,"Calaveras, CA",2011,Dollars,0,"38,181",Calaveras
CAINC1-3,06009,"Calaveras, CA",2012,Dollars,0,"38,019",Calaveras
CAINC1-3,06009,"Calaveras, CA",2013,Dollars,0,"38,747",Calaveras
CAINC1-3,06009,"Calaveras, CA",2014,Dollars,0,"41,371",Calaveras
CAINC1-3,06009,"Calaveras, CA",2015,Dollars,0,"44,256",Calaveras
CAINC1-3,06009,"Calaveras, CA",2016,Dollars,0,"45,703",Calaveras
CAINC1-3,06009,"Calaveras, CA",2017,Dollars,0,"47,177",Calaveras
CAINC1-3,06009,"Calaveras, CA",2018,Dollars,0,"49,893",Calaveras
CAINC1-3,06011,"Colusa, CA",1969,Dollars,0,"5,832",Colusa
CAINC1-3,06011,"Colusa, CA",1970,Dollars,0,"5,684",Colusa
CAINC1-3,06011,"Colusa, CA",1971,Dollars,0,"5,927",Colusa
CAINC1-3,06011,"Colusa, CA",1972,Dollars,0,"6,737",Colusa
CAINC1-3,06011,"Colusa, CA",1973,Dollars,0,"8,850",Colusa
CAINC1-3,06011,"Colusa, CA",1974,Dollars,0,"12,237",Colusa
CAINC1-3,06011,"Colusa, CA",1975,Dollars,0,"11,157",Colusa
CAINC1-3,06011,"Colusa, CA",1976,Dollars,0,"7,217",Colusa
CAINC1-3,06011,"Colusa, CA",1977,Dollars,0,"9,577",Colusa
CAINC1-3,06011,"Colusa, CA",1978,Dollars,0,"9,855",Colusa
CAINC1-3,06011,"Colusa, CA",1979,Dollars,0,"11,901",Colusa
CAINC1-3,06011,"Colusa, CA",1980,Dollars,0,"14,127",Colusa
CAINC1-3,06011,"Colusa, CA",1981,Dollars,0,"14,561",Colusa
CAINC1-3,06011,"Colusa, CA",1982,Dollars,0,"12,472",Colusa
CAINC1-3,06011,"Colusa, CA",1983,Dollars,0,"11,801",Colusa
CAINC1-3,06011,"Colusa, CA",1984,Dollars,0,"13,974",Colusa
CAINC1-3,06011,"Colusa, CA",1985,Dollars,0,"15,749",Colusa
CAINC1-3,06011,"Colusa, CA",1986,Dollars,0,"14,363",Colusa
CAINC1-3,06011,"Colusa, CA",1987,Dollars,0,"16,584",Colusa
CAINC1-3,06011,"Colusa, CA",1988,Dollars,0,"17,526",Colusa
CAINC1-3,06011,"Colusa, CA",1989,Dollars,0,"18,740",Colusa
CAINC1-3,06011,"Colusa, CA",1990,Dollars,0,"18,610",Colusa
CAINC1-3,06011,"Colusa, CA",1991,Dollars,0,"18,518",Colusa
CAINC1-3,06011,"Colusa, CA",1992,Dollars,0,"19,797",Colusa
CAINC1-3,06011,"Colusa, CA",1993,Dollars,0,"21,665",Colusa
CAINC1-3,06011,"Colusa, CA",1994,Dollars,0,"21,137",Colusa
CAINC1-3,06011,"Colusa, CA",1995,Dollars,0,"22,424",Colusa
CAINC1-3,06011,"Colusa, CA",1996,Dollars,0,"23,552",Colusa
CAINC1-3,06011,"Colusa, CA",1997,Dollars,0,"23,447",Colusa
CAINC1-3,06011,"Colusa, CA",1998,Dollars,0,"22,560",Colusa
CAINC1-3,06011,"Colusa, CA",1999,Dollars,0,"26,266",Colusa
CAINC1-3,06011,"Colusa, CA",2000,Dollars,0,"26,237",Colusa
CAINC1-3,06011,"Colusa, CA",2001,Dollars,0,"25,295",Colusa
CAINC1-3,06011,"Colusa, CA",2002,Dollars,0,"24,705",Colusa
CAINC1-3,06011,"Colusa, CA",2003,Dollars,0,"28,214",Colusa
CAINC1-3,06011,"Colusa, CA",2004,Dollars,0,"27,548",Colusa
CAINC1-3,06011,"Colusa, CA",2005,Dollars,0,"27,652",Colusa
CAINC1-3,06011,"Colusa, CA",2006,Dollars,0,"28,141",Colusa
CAINC1-3,06011,"Colusa, CA",2007,Dollars,0,"32,547",Colusa
CAINC1-3,06011,"Colusa, CA",2008,Dollars,0,"38,857",Colusa
CAINC1-3,06011,"Colusa, CA",2009,Dollars,0,"41,311",Colusa
CAINC1-3,06011,"Colusa, CA",2010,Dollars,0,"40,803",Colusa
CAINC1-3,06011,"Colusa, CA",2011,Dollars,0,"41,365",Colusa
CAINC1-3,06011,"Colusa, CA",2012,Dollars,0,"38,005",Colusa
CAINC1-3,06011,"Colusa, CA",2013,Dollars,0,"45,181",Colusa
CAINC1-3,06011,"Colusa, CA",2014,Dollars,0,"41,877",Colusa
CAINC1-3,06011,"Colusa, CA",2015,Dollars,0,"47,077",Colusa
CAINC1-3,06011,"Colusa, CA",2016,Dollars,0,"45,163",Colusa
CAINC1-3,06011,"Colusa, CA",2017,Dollars,0,"45,475",Colusa
CAINC1-3,06011,"Colusa, CA",2018,Dollars,0,"49,094",Colusa
CAINC1-3,06013,"Contra Costa, CA",1969,Dollars,0,"5,103",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1970,Dollars,0,"5,347",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1971,Dollars,0,"5,694",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1972,Dollars,0,"6,208",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1973,Dollars,0,"6,664",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1974,Dollars,0,"7,387",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1975,Dollars,0,"8,212",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1976,Dollars,0,"8,998",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1977,Dollars,0,"9,803",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1978,Dollars,0,"10,963",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1979,Dollars,0,"12,180",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1980,Dollars,0,"13,747",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1981,Dollars,0,"15,276",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1982,Dollars,0,"16,142",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1983,Dollars,0,"17,402",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1984,Dollars,0,"19,076",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1985,Dollars,0,"20,337",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1986,Dollars,0,"21,552",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1987,Dollars,0,"22,813",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1988,Dollars,0,"24,321",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1989,Dollars,0,"25,426",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1990,Dollars,0,"26,202",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1991,Dollars,0,"26,873",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1992,Dollars,0,"28,459",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1993,Dollars,0,"29,370",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1994,Dollars,0,"30,247",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1995,Dollars,0,"31,697",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1996,Dollars,0,"33,621",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1997,Dollars,0,"35,901",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1998,Dollars,0,"38,255",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",1999,Dollars,0,"40,446",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",2000,Dollars,0,"45,252",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",2001,Dollars,0,"46,759",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",2002,Dollars,0,"46,073",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",2003,Dollars,0,"47,087",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",2004,Dollars,0,"49,878",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",2005,Dollars,0,"52,441",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",2006,Dollars,0,"56,548",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",2007,Dollars,0,"58,280",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",2008,Dollars,0,"58,900",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",2009,Dollars,0,"54,234",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",2010,Dollars,0,"54,063",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",2011,Dollars,0,"57,705",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",2012,Dollars,0,"61,921",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",2013,Dollars,0,"61,545",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",2014,Dollars,0,"64,138",Contra Costa
