year,county,city,population,murder_and_nonnegligent_manslaughter,rape,robbery,aggravated_assault,burglary,larceny_theft,vehicle_theft,arson,sum_violent_crime,sum_property_crime,sum_index_crimes,crime_index
2016,san diego,san marcos,94840,0,13,42,142,211,783,151,3,197,1148,1342,0.014150147617039224
2016,los angeles,san marino,13528,0,1,7,7,106,148,7,0,15,261,276,0.02040212891780012
2016,san mateo,san mateo,104802,1,18,44,179,732,1194,215,4,242,2145,2383,0.022738115684815177
2016,contra costa,san pablo,30674,2,22,90,99,213,576,425,11,213,1225,1427,0.046521483992958204
2016,marin,san rafael,59435,0,28,111,110,255,1186,272,12,249,1725,1962,0.033010852191469674
2016,contra costa,san ramon,76901,0,9,12,18,140,616,67,2,39,825,862,0.011209217045291998
2016,orange,santa ana,337419,23,142,511,936,1119,3913,1948,42,1612,7022,8592,0.025463889111164456
2016,santa barbara,santa barbara,92519,0,87,82,228,433,2428,199,20,397,3080,3457,0.03736529793880176
2016,santa clara,santa clara,128179,3,17,58,81,362,2039,413,7,159,2821,2973,0.023194126963075073
2016,los angeles,santa clarita,219611,2,45,122,162,650,1942,413,17,331,3022,3336,0.015190495922335403
2016,santa cruz,santa cruz,64969,4,45,106,366,354,2874,382,11,521,3621,4131,0.06358417091228125
2016,los angeles,santa fe springs,18401,3,8,36,65,168,836,180,4,112,1188,1296,0.0704309548394109
2016,santa barbara,santa maria,106200,9,45,168,284,521,1452,665,14,506,2652,3144,0.0296045197740113
2016,los angeles,santa monica,93921,2,40,189,244,623,3180,236,17,475,4056,4514,0.04806166884935212
2016,ventura,santa paula,30784,2,9,26,43,76,218,49,3,80,346,423,0.013740904365904366
2016,sonoma,santa rosa,176383,5,94,121,438,516,2087,407,19,658,3029,3668,0.02079565491005369
2016,san diego,santee,58651,2,7,21,82,137,681,97,3,112,918,1027,0.017510357879661046
2016,santa clara,saratoga,31152,0,4,6,18,159,120,7,3,28,289,314,0.010079609655880842
2016,marin,sausalito,7198,0,0,0,4,33,202,12,1,4,248,251,0.03487079744373437
2016,santa cruz,scotts valley,12016,0,4,1,11,84,161,10,2,16,257,271,0.022553262316910787
2016,orange,seal beach,24721,1,1,4,22,80,425,41,1,28,547,574,0.02321912543990939
2016,monterey,seaside,34827,2,10,29,87,87,421,99,0,128,607,735,0.021104315617193555
2016,sonoma,sebastopol,7734,0,4,1,14,36,83,16,2,19,137,154,0.01991207654512542
2016,fresno,selma,24641,1,18,28,251,197,447,183,3,298,830,1125,0.04565561462602979
2016,kern,shafter,18608,1,7,6,28,174,249,144,8,42,575,609,0.03272785898538263
2016,los angeles,sierra madre,11212,0,3,3,19,47,59,8,0,25,114,139,0.012397431323581877
2016,los angeles,signal hill,11677,0,9,29,31,103,640,113,2,69,858,925,0.07921555193971054
2016,ventura,simi valley,127252,2,28,39,105,334,1127,105,10,174,1576,1740,0.013673655423883319
2016,san diego,solana beach,13561,0,1,3,12,61,141,22,0,16,224,240,0.017697809896025367
2016,monterey,soledad,24805,1,7,14,54,40,92,80,0,76,212,288,0.011610562386615602
2016,santa barbara,solvang,5844,0,2,1,10,18,61,0,0,13,79,92,0.01574264202600958
2016,sonoma,sonoma,11113,0,6,4,27,36,150,8,4,37,198,231,0.020786466300728876
2016,tuolumne,sonora,4802,0,9,6,13,86,263,21,6,28,376,398,0.08288213244481465
2016,los angeles,south el monte,21032,2,6,44,57,152,273,155,6,109,586,689,0.032759604412324075
2016,los angeles,south gate,96791,5,29,250,376,507,1929,999,8,660,3443,4095,0.0423076525710035
2016,el dorado,south lake tahoe,21765,1,12,23,35,90,297,43,0,71,430,501,0.023018607856650587
2016,los angeles,south pasadena,26256,0,7,10,10,162,447,58,4,27,671,694,0.026432053625837903
2016,san mateo,south san francisco,67995,1,25,43,80,307,902,207,6,149,1422,1565,0.023016398264578276
2016,orange,stanton,39066,0,14,56,61,120,469,145,6,131,740,865,0.022142016075359646
2016,napa,st. helena,6142,0,2,1,6,29,73,14,3,9,119,125,0.020351676978183002
2016,san joaquin,stockton,308348,49,128,1185,3019,2251,7550,1833,81,4381,11715,16015,0.051938069972887774
2016,solano,suisun city,29768,0,16,23,41,79,495,80,5,80,659,734,0.024657350174684223
2016,santa clara,sunnyvale,154108,1,21,53,83,520,1347,273,16,158,2156,2298,0.014911620422041685
2016,lassen,susanville,14798,0,9,11,161,68,193,21,4,181,286,463,0.03128801189349912
2016,amador,sutter creek,2484,0,0,1,4,15,35,5,1,5,56,60,0.024154589371980676
2016,kern,taft,9543,0,3,6,64,80,249,26,0,73,355,428,0.044849627999580845
2016,kern,tehachapi,12770,0,6,8,38,89,161,23,1,52,274,325,0.025450274079874706
2016,riverside,temecula,114381,2,4,55,84,341,1940,306,3,145,2590,2732,0.023885085809706157
2016,los angeles,temple city,36527,1,5,15,28,264,278,38,2,49,582,629,0.017220138527664467
2016,ventura,thousand oaks,129853,0,30,33,101,272,1302,112,10,164,1696,1850,0.014246879163361648
2016,marin,tiburon,9263,0,2,0,2,18,61,4,0,4,83,87,0.009392205548958222
2016,los angeles,torrance,149078,1,28,119,110,458,2326,437,5,258,3226,3479,0.023336776720911202
2016,san joaquin,tracy,87844,0,17,62,72,245,1348,306,12,151,1911,2050,0.023336824370474935
2016,nevada,truckee,16326,0,2,2,21,42,121,24,3,25,190,212,0.012985422026215852
2016,tulare,tulare,62902,6,13,57,148,292,1110,362,0,224,1764,1988,0.031604718450923656
2016,siskiyou,tulelake,990,0,0,0,1,4,5,1,0,1,10,11,0.011111111111111112
2016,stanislaus,turlock,73031,7,23,93,261,474,1495,534,15,384,2518,2887,0.039531158001396664
2016,orange,tustin,81642,2,13,34,71,229,1412,165,0,120,1806,1926,0.02359079885353127
2016,san bernardino,twentynine palms,26213,0,8,15,69,148,167,49,5,92,369,456,0.017395948575134476
2016,mendocino,ukiah,15897,0,15,29,106,107,284,40,2,150,433,581,0.036547776309995596
2016,alameda,union city,75501,1,12,111,157,298,1258,341,11,281,1908,2178,0.028847300035761116
2016,san bernardino,upland,76956,1,18,96,128,673,1285,343,11,243,2312,2544,0.03305785123966942
2016,solano,vacaville,97671,0,11,76,120,189,1690,178,7,207,2064,2264,0.023179858914109612
2016,solano,vallejo,122293,15,111,353,574,2366,1321,1123,73,1053,4883,5863,0.04794223708634182
2016,ventura,ventura,110228,8,53,109,198,628,2838,284,12,368,3762,4118,0.03735892876583082
2016,los angeles,vernon,114,1,1,18,8,44,207,125,4,28,380,404,3.543859649122807
2016,san bernardino,victorville,123438,7,46,224,471,953,2002,573,25,748,3553,4276,0.03464087234077026
2016,orange,villa park,5991,0,1,1,2,22,57,3,0,4,82,86,0.014354865631781006
2016,tulare,visalia,131186,8,68,120,284,998,2561,637,11,480,4207,4676,0.03564404738310491
2016,san diego,vista,102307,2,41,99,230,351,989,275,8,372,1623,1987,0.01942193593791236
2016,los angeles,walnut,30447,2,2,7,14,285,200,31,3,25,519,541,0.0177685814694387
2016,contra costa,walnut creek,69860,1,1,30,46,275,1611,234,4,78,2124,2198,0.031462925851703405
2016,stanislaus,waterford,8897,0,2,0,10,27,75,23,0,12,125,137,0.01539844891536473
2016,santa cruz,watsonville,54110,0,26,46,166,214,1018,506,8,238,1746,1976,0.03651820365921272
2016,siskiyou,weed,2479,0,1,5,17,13,78,8,0,23,99,122,0.04921339249697459
2016,los angeles,west covina,108950,4,18,110,133,519,1794,498,10,265,2821,3076,0.028233134465351077
2016,los angeles,west hollywood,36594,2,26,119,128,241,1217,143,9,275,1610,1876,0.05126523473793518
2016,los angeles,westlake village,8547,0,4,2,10,37,161,6,1,16,205,220,0.02574002574002574
2016,orange,westminster,92582,2,31,96,180,529,1854,337,7,309,2727,3029,0.03271694281825841
2016,imperial,westmorland,2275,0,0,0,2,4,3,2,0,2,9,11,0.004835164835164835
2016,yolo,west sacramento,53532,0,17,95,121,191,856,172,21,233,1240,1452,0.02712396323694239
2016,yuba,wheatland,3775,0,0,0,12,13,28,7,1,12,49,60,0.015894039735099338
2016,los angeles,whittier,87860,2,21,97,138,467,1933,390,7,258,2797,3048,0.03469155474618712
2016,riverside,wildomar,36310,0,5,9,35,129,391,135,2,49,657,704,0.01938859818231892
2016,colusa,williams,5208,0,2,0,4,17,40,4,0,6,61,67,0.012864823348694316
2016,mendocino,willits,4856,0,3,4,59,10,22,22,0,66,54,120,0.02471169686985173
2016,glenn,willows,6053,0,2,5,35,32,170,20,7,42,229,264,0.043614736494300345
2016,sonoma,windsor,27594,0,14,7,63,49,246,16,1,84,312,395,0.014314706095528013
2016,yolo,winters,7120,0,0,3,9,18,66,14,3,12,101,110,0.01544943820224719
2016,tulare,woodlake,7727,0,2,3,20,23,67,9,3,25,102,124,0.01604762521030154
2016,yolo,woodland,59190,3,14,54,147,221,1037,264,17,218,1539,1740,0.02939685757729346
2016,orange,yorba linda,68702,0,11,6,24,150,514,61,0,41,725,766,0.011149602631655556
2016,napa,yountville,3030,0,0,0,4,16,28,3,0,4,47,51,0.016831683168316833
2016,siskiyou,yreka,7559,1,2,3,48,74,152,42,3,54,271,322,0.042598227278740575
2016,sutter,yuba city,67198,8,24,76,164,406,1389,235,7,272,2037,2302,0.034256971933688506
2016,san bernardino,yucaipa,53697,0,11,20,82,263,730,169,4,113,1166,1275,0.023744343259399968
2016,san bernardino,yucca valley,21774,1,2,15,67,131,229,57,1,85,418,502,0.023055019748323687
2017,san bernardino,adelanto,33693,2,28,48,160,190,290,98,13,238,591,816,0.02421868043807319
2017,los angeles,agoura hills,20814,0,2,4,10,71,187,20,4,16,282,294,0.014125108100317094
2017,alameda,alameda,79761,0,16,133,104,219,1725,403,25,253,2372,2600,0.03259738468675167
2017,alameda,albany,19880,0,1,28,7,77,383,63,3,36,526,559,0.028118712273641853
2017,los angeles,alhambra,85865,4,17,89,62,363,1244,270,12,172,1889,2049,0.02386304081989169
2017,orange,aliso viejo,51984,0,4,8,32,62,299,33,3,44,397,438,0.008425669436749769
2017,modoc,alturas,2491,2,2,3,32,31,88,10,2,39,131,168,0.067442794058611
2017,napa,american canyon,20593,0,5,14,30,85,272,56,2,49,415,462,0.022434807944447143
2017,orange,anaheim,353400,10,115,480,648,1351,6393,1552,45,1253,9341,10549,0.02985002829654782
2017,shasta,anderson,10281,0,6,3,34,124,267,101,4,43,496,535,0.052037739519501996
2017,calaveras,angels camp,3779,0,1,0,6,13,36,8,0,7,57,64,0.01693569727441122
2017,contra costa,antioch,112252,10,51,230,316,589,2261,988,75,607,3913,4445,0.039598403591918185
2017,san bernardino,apple valley,73105,4,19,63,145,299,986,280,7,231,1572,1796,0.024567403050406948
2017,los angeles,arcadia,58883,0,7,56,47,485,957,92,0,110,1534,1644,0.02791977310938641
2017,humboldt,arcata,18054,1,7,20,36,107,487,111,17,64,722,769,0.042594438905505703
2017,san luis obispo,arroyo grande,18239,0,3,5,24,53,226,32,2,32,313,343,0.01880585558418773
2017,los angeles,artesia,16933,2,2,31,68,153,236,71,2,103,462,563,0.033248685997755864
2017,kern,arvin,21390,6,8,23,192,72,242,139,5,229,458,682,0.03188405797101449
2017,san luis obispo,atascadero,30661,0,8,18,81,96,395,27,3,107,521,625,0.020384201428524835
2017,san mateo,atherton,7256,0,3,0,1,12,61,2,0,4,75,79,0.010887541345093716
2017,merced,atwater,29442,0,7,23,158,185,649,117,7,188,958,1139,0.03868623055498947
2017,placer,auburn,14069,2,5,5,42,58,175,38,3,54,274,325,0.023100433577368684
2017,los angeles,avalon,3773,0,4,0,16,13,35,10,0,20,58,78,0.020673204346673735
2017,kings,avenal,12054,1,8,5,52,62,65,22,4,66,153,215,0.017836402853824457
2017,los angeles,azusa,50202,1,16,44,86,251,729,223,14,147,1217,1350,0.026891358910003587
2017,kern,bakersfield,381154,41,92,753,941,3667,9063,2777,269,1827,15776,17334,0.0454776809373639
2017,los angeles,baldwin park,76636,3,26,89,230,290,788,327,6,348,1411,1753,0.022874367138159612
2017,riverside,banning,31247,3,14,17,117,254,255,158,0,151,667,818,0.02617851313726118
2017,san bernardino,barstow,24028,2,17,97,186,318,484,186,13,302,1001,1290,0.05368736474113534
2017,riverside,beaumont,46856,1,18,19,144,195,561,116,2,182,874,1054,0.022494451084172785
2017,los angeles,bell,35925,0,17,78,133,153,348,151,0,228,652,880,0.024495476687543493
2017,los angeles,bellflower,77984,5,16,158,184,418,1065,505,13,363,2001,2351,0.03014720968403775
2017,los angeles,bell gardens,42930,2,5,47,46,87,342,320,6,100,755,849,0.019776380153738643
2017,san mateo,belmont,27285,1,4,7,27,49,296,32,8,39,385,416,0.015246472420744
2017,marin,belvedere,2131,0,0,0,0,0,11,0,0,0,11,11,0.005161895823557016
2017,solano,benicia,28370,0,6,12,10,129,273,70,1,28,473,500,0.017624250969333802
2017,alameda,berkeley,122687,1,83,364,218,843,4556,621,30,666,6050,6686,0.05449640141172251
2017,los angeles,beverly hills,34781,0,10,50,58,402,1318,99,6,118,1825,1937,0.05569132572381472
2017,butte,biggs,1700,0,2,0,15,7,12,7,0,17,26,43,0.025294117647058825
2017,inyo,bishop,3767,0,10,5,29,68,217,11,0,44,296,340,0.09025749933634192
2017,riverside,blythe,19572,0,13,16,33,264,492,49,27,62,832,867,0.044297976701410176
2017,los angeles,bradbury,1084,0,0,1,0,3,4,0,0,1,7,8,0.007380073800738007
2017,imperial,brawley,26342,0,11,12,153,146,680,66,16,176,908,1068,0.04054361855591831
2017,orange,brea,43000,2,8,39,65,180,1160,100,1,114,1441,1554,0.03613953488372093
2017,contra costa,brentwood,62120,0,11,45,101,273,1084,132,5,157,1494,1646,0.026497102382485514
2017,san mateo,brisbane,4764,0,0,5,7,67,49,12,1,12,129,140,0.02938706968933669
2017,santa barbara,buellton,5139,0,0,2,4,14,55,7,0,6,76,82,0.01595641175325939
2017,orange,buena park,83552,1,9,96,186,299,2115,400,15,292,2829,3106,0.037174454232094985
2017,los angeles,burbank,104622,0,20,86,147,355,2344,245,16,253,2960,3197,0.030557626503029955
2017,san mateo,burlingame,30551,1,19,17,37,119,670,106,4,74,899,969,0.031717456057084877
2017,los angeles,calabasas,24295,0,14,9,7,63,248,19,2,30,332,360,0.014817863757974892
2017,imperial,calexico,40499,0,3,21,65,486,581,213,38,89,1318,1369,0.03380330378527865
2017,kern,california city,13753,1,3,16,68,180,122,39,2,88,343,429,0.031193194212171888
2017,riverside,calimesa,8737,1,0,6,5,42,175,31,0,12,248,260,0.02975849834039144
2017,napa,calistoga,5336,0,0,0,9,25,46,8,0,9,79,88,0.01649175412293853
2017,ventura,camarillo,67714,1,8,42,56,182,826,78,6,107,1092,1193,0.017618217798387334
2017,santa clara,campbell,41192,1,19,27,55,247,917,176,12,102,1352,1442,0.03500679743639542
2017,riverside,canyon lake,11227,0,0,0,16,22,65,28,2,16,117,131,0.011668299634808943
2017,santa cruz,capitola,10222,1,5,14,14,50,540,32,6,34,628,656,0.06417530815887301
2017,san diego,carlsbad,115344,0,30,46,171,432,1638,139,18,247,2227,2456,0.02129282840893328
2017,santa barbara,carpinteria,13791,0,5,10,19,58,195,29,1,34,283,316,0.022913494307881952
2017,los angeles,carson,92992,8,20,166,281,479,1261,510,21,475,2271,2725,0.029303596008258773
2017,riverside,cathedral city,54506,2,14,49,72,176,340,253,6,137,775,906,0.016622023263493928
2017,stanislaus,ceres,48673,1,20,75,131,314,879,408,10,227,1611,1828,0.03755675631253467
2017,los angeles,cerritos,50809,2,4,71,50,561,1511,196,3,127,2271,2395,0.04713731819165896
2017,butte,chico,92459,2,85,63,263,531,2615,447,157,413,3750,4006,0.04332731264668664
2017,san bernardino,chino,89420,3,10,87,127,443,1405,294,6,227,2148,2369,0.026492954596287185
2017,san bernardino,chino hills,79480,0,12,19,39,323,936,103,5,70,1367,1432,0.01801711122294917
2017,madera,chowchilla,18174,0,1,11,50,150,208,95,6,62,459,515,0.028337184989545506
2017,san diego,chula vista,271109,2,62,304,440,640,2482,761,23,808,3906,4691,0.017303003588962373
2017,sacramento,citrus heights,88126,2,50,102,195,462,1964,356,11,349,2793,3131,0.035528674851916575
2017,los angeles,claremont,36246,0,9,30,35,279,593,68,6,74,946,1014,0.027975500744909784
2017,contra costa,clayton,12173,0,0,5,3,14,91,8,0,8,113,121,0.009940031216626961
2017,lake,clearlake,15018,1,17,37,89,214,273,134,17,144,638,765,0.05093887335197763
2017,sonoma,cloverdale,8830,0,9,2,16,23,109,11,5,27,148,170,0.01925254813137033
2017,fresno,clovis,108419,0,44,61,138,453,2234,208,8,243,2903,3138,0.02894326640164547
2017,riverside,coachella,45646,0,3,41,84,182,775,184,4,128,1145,1269,0.027800902598256145
2017,fresno,coalinga,16371,0,9,10,105,50,147,13,3,124,213,334,0.020401930242501986
2017,san mateo,colma,1520,0,0,11,10,62,290,17,0,21,369,390,0.2565789473684211
2017,san bernardino,colton,55127,4,6,115,120,264,828,347,7,245,1446,1684,0.030547644529903675
2017,colusa,colusa,5930,0,1,3,1,26,52,13,0,5,91,96,0.016188870151770656
2017,los angeles,commerce,12994,1,6,40,59,131,698,345,4,106,1178,1280,0.09850700323226104
2017,los angeles,compton,97728,21,33,441,669,411,1402,770,54,1164,2637,3747,0.038341110019646366
2017,contra costa,concord,129789,5,63,163,231,448,3212,759,27,462,4446,4881,0.03760719321360054
2017,kings,corcoran,22345,1,9,10,58,101,222,60,0,78,383,461,0.020631013649586038
2017,tehama,corning,7511,0,1,5,19,79,172,35,2,25,288,311,0.04140593795766209
2017,riverside,corona,169164,1,36,107,79,561,2177,559,19,223,3316,3520,0.020808209784587736
2017,san diego,coronado,26294,0,4,5,20,27,311,28,2,29,368,395,0.01502243857914353
2017,orange,costa mesa,113267,1,61,128,171,620,3158,520,12,361,4310,4659,0.04113289837287118
2017,sonoma,cotati,7485,0,6,7,36,18,62,14,0,49,94,143,0.019104876419505677
2017,los angeles,covina,48674,2,22,51,97,283,712,185,4,172,1184,1352,0.02777663639725521
2017,del norte,crescent city,6529,0,0,11,27,30,192,6,1,38,229,266,0.04074130801041507
2017,los angeles,cudahy,24146,0,3,29,42,41,93,80,5,74,219,288,0.011927441398161187
2017,los angeles,culver city,39440,0,1,131,51,208,1570,108,1,183,1887,2069,0.05245943204868154
2017,santa clara,cupertino,60970,2,9,21,45,164,756,50,10,77,980,1047,0.017172379858947023
2017,orange,cypress,49064,0,5,21,43,142,495,89,3,69,729,795,0.01620332626773194
2017,san mateo,daly city,107355,0,52,90,123,202,1156,203,12,265,1573,1826,0.017008988868706627
2017,orange,dana point,34123,0,6,22,36,85,399,31,1,64,516,579,0.01696802743017906
2017,contra costa,danville,45088,0,1,6,9,55,272,26,2,16,355,369,0.008183995741660753
2017,yolo,davis,68540,0,17,35,42,269,1221,129,8,94,1627,1713,0.024992704989786986
2017,kern,delano,52639,6,10,32,200,219,647,448,39,248,1353,1562,0.029673815991945136
2017,san diego,del mar,4398,0,1,0,11,38,95,13,0,12,146,158,0.035925420645748066
2017,monterey,del rey oaks,1694,0,0,1,0,16,36,5,0,1,57,58,0.03423848878394333
2017,riverside,desert hot springs,28717,7,18,56,211,341,189,254,3,292,787,1076,0.03746909496117282
2017,los angeles,diamond bar,56996,0,5,25,27,381,592,70,2,57,1045,1100,0.019299599971927855
2017,tulare,dinuba,24387,1,7,18,168,93,385,85,9,194,572,757,0.031041128470086523
2017,solano,dixon,20049,0,2,5,32,38,281,54,14,39,387,412,0.02054965334929423
2017,siskiyou,dorris,899,0,0,0,1,15,13,2,0,1,30,31,0.034482758620689655
2017,merced,dos palos,5291,2,4,1,52,50,103,18,3,59,174,230,0.04347004347004347
2017,los angeles,downey,113511,3,23,182,174,591,1866,765,9,382,3231,3604,0.03175022685026121
2017,los angeles,duarte,21877,2,2,18,42,72,225,55,2,64,354,416,0.019015404305892034
2017,alameda,dublin,62235,0,9,23,53,117,970,108,1,85,1196,1280,0.020567204948983692
2017,siskiyou,dunsmuir,1569,0,2,1,6,14,19,3,0,9,36,45,0.028680688336520075
2017,san mateo,east palo alto,29933,0,14,60,51,96,293,77,8,125,474,591,0.019744095145825678
2017,riverside,eastvale,62422,0,1,24,30,211,938,170,2,55,1321,1374,0.022011470314953062
2017,san diego,el cajon,104447,1,48,163,217,414,1502,414,12,429,2342,2759,0.026415311114728043
2017,imperial,el centro,44458,4,15,45,121,409,1285,126,11,185,1831,2005,0.045098744882810744
2017,contra costa,el cerrito,25704,1,2,93,72,164,1100,77,5,168,1346,1509,0.058706816059757236
2017,sacramento,elk grove,172620,3,39,99,419,366,1668,211,6,560,2251,2805,0.016249565519638513
2017,los angeles,el monte,116168,5,43,183,220,687,1431,698,13,451,2829,3267,0.028123063149920805
2017,los angeles,el segundo,16932,1,4,21,14,183,423,81,0,40,687,727,0.04293645168910938
2017,alameda,emeryville,11971,1,5,105,40,66,1833,185,6,151,2090,2235,0.1867011945535043
2017,san diego,encinitas,63722,0,13,23,70,208,651,66,2,106,927,1031,0.0161796553780484
2017,san joaquin,escalon,7587,0,3,1,30,45,109,18,0,34,172,206,0.027151706867009358
2017,san diego,escondido,152845,3,51,174,348,427,1780,398,29,576,2634,3181,0.020811933658281264
2017,siskiyou,etna,713,0,0,0,2,1,1,1,0,2,3,5,0.0070126227208976155
2017,humboldt,eureka,27230,2,31,85,126,285,888,227,27,244,1427,1644,0.06037458685273595
2017,tulare,exeter,10533,1,4,6,13,55,152,32,1,24,240,263,0.024969144593183328
2017,marin,fairfax,7623,0,0,1,3,10,78,6,2,4,96,98,0.012855831037649219
2017,solano,fairfield,116372,10,40,181,315,545,2174,533,32,546,3284,3798,0.0326367167359846
2017,tulare,farmersville,10760,0,2,6,26,32,105,35,2,34,174,206,0.019144981412639404
2017,humboldt,ferndale,1372,0,1,0,1,1,12,2,0,2,15,17,0.01239067055393586
2017,ventura,fillmore,15708,0,6,5,19,24,83,12,5,30,124,149,0.009485612426788897
2017,fresno,firebaugh,8436,0,3,2,22,14,64,18,4,27,100,123,0.014580369843527738
2017,sacramento,folsom,78155,0,21,21,22,257,847,125,15,64,1244,1293,0.016544047085919007
2017,san bernardino,fontana,211782,9,62,206,437,563,2292,881,13,714,3749,4450,0.02101217289476915
2017,mendocino,fort bragg,7289,1,7,2,37,59,262,20,1,47,342,388,0.05323089587048978
2017,siskiyou,fort jones,684,0,0,0,2,3,4,0,0,2,7,9,0.013157894736842105
2017,humboldt,fortuna,12154,0,5,15,29,101,374,44,4,49,523,568,0.04673358565081455
2017,san mateo,foster city,34808,0,10,4,29,53,272,24,4,43,353,392,0.011261778901401976
2017,orange,fountain valley,56704,0,3,28,37,238,1199,144,3,68,1584,1649,0.02908084085778781
2017,fresno,fowler,6475,0,4,0,18,48,35,18,1,22,102,123,0.018996138996138997
2017,alameda,fremont,236368,2,68,187,174,673,3545,865,26,431,5109,5514,0.023328030867122453
2017,fresno,fresno,526371,56,174,958,1786,3649,13782,2789,217,2974,20437,23194,0.04406397768874045
2017,orange,fullerton,141637,1,63,98,131,293,3273,386,30,293,3982,4245,0.029970982158616745
2017,sacramento,galt,25971,0,4,15,72,74,451,70,6,91,601,686,0.02641407723999846
2017,los angeles,gardena,60249,4,16,218,155,353,678,362,9,393,1402,1786,0.029643645537685274
2017,orange,garden grove,175466,5,22,220,355,840,2851,657,22,602,4370,4950,0.028210593505294472
2017,santa clara,gilroy,56163,1,32,81,94,213,1144,291,8,208,1656,1856,0.033046667734985664
2017,los angeles,glendale,202381,3,32,127,112,498,2303,317,13,274,3131,3392,0.016760466644596083
2017,los angeles,glendora,52133,0,15,33,81,248,1180,105,3,129,1536,1662,0.031879999232731666
2017,santa barbara,goleta,31000,1,3,18,29,101,318,32,3,51,454,502,0.016193548387096773
2017,monterey,gonzales,8508,0,2,4,4,17,36,11,0,10,64,74,0.008697696285848613
2017,san bernardino,grand terrace,12584,0,8,9,15,83,169,31,0,32,283,315,0.025031786395422757
2017,nevada,grass valley,12947,2,0,9,65,125,515,110,3,76,753,826,0.06379856337375454
2017,monterey,greenfield,17603,2,7,18,75,49,86,79,14,102,228,316,0.01795148554223712
2017,butte,gridley,6588,0,6,3,95,38,133,17,2,104,190,292,0.04432301153612629
2017,san luis obispo,grover beach,13720,1,7,7,24,43,161,42,0,39,246,285,0.02077259475218659
2017,santa barbara,guadalupe,7360,0,1,0,3,12,29,14,1,4,56,59,0.008016304347826088
2017,merced,gustine,5865,0,1,1,31,26,43,16,1,33,86,118,0.02011935208866155
2017,kings,hanford,55789,2,28,54,200,197,916,246,21,284,1380,1643,0.029450250049292873
2017,los angeles,hawaiian gardens,14505,0,1,30,55,78,161,85,0,86,324,410,0.028266115132712856
2017,los angeles,hawthorne,88664,5,25,275,282,408,1350,515,16,587,2289,2860,0.03225660922132997
2017,alameda,hayward,161417,5,70,306,182,482,2740,1801,37,563,5060,5586,0.03460602043155306
2017,sonoma,healdsburg,11915,0,2,4,13,38,156,27,0,19,221,240,0.020142677297524128
2017,riverside,hemet,85166,4,25,133,295,703,1868,532,10,457,3113,3560,0.041800718596623064
2017,contra costa,hercules,25570,0,6,12,12,66,269,43,0,30,378,408,0.01595619867031678
2017,los angeles,hermosa beach,19836,0,4,7,17,116,426,48,3,28,593,618,0.031155474894131882
2017,san bernardino,hesperia,94292,2,38,97,243,452,1230,435,25,380,2142,2497,0.026481567895473634
2017,los angeles,hidden hills,1937,0,0,0,1,4,7,1,0,1,12,13,0.006711409395973154
2017,san bernardino,highland,55229,4,13,74,95,250,609,223,17,186,1099,1268,0.022958952724112334
2017,san mateo,hillsborough,11531,0,4,0,4,28,38,4,0,8,70,78,0.006764374295377677
2017,san benito,hollister,38310,1,18,33,80,71,252,73,5,132,401,528,0.013782302270947533
2017,imperial,holtville,6519,1,5,1,18,10,49,6,0,25,65,90,0.013805798435342844
2017,stanislaus,hughson,7552,0,0,1,1,15,74,12,0,2,101,103,0.013638771186440678
2017,orange,huntington beach,202244,2,75,95,289,617,3283,385,32,461,4317,4746,0.023466703585767686
2017,los angeles,huntington park,59004,4,42,197,184,210,903,704,12,427,1829,2244,0.03803131991051454
2017,fresno,huron,6973,3,6,6,51,16,24,14,29,66,83,120,0.01720923562311774
2017,imperial,imperial,17629,1,0,2,8,14,36,11,1,11,62,72,0.004084179476998128
2017,san diego,imperial beach,27593,1,5,34,93,69,211,84,1,133,365,497,0.018011814590657052
2017,riverside,indian wells,5408,0,0,0,1,51,103,5,0,1,159,160,0.029585798816568046
2017,riverside,indio,90055,3,39,119,478,449,1483,355,6,639,2293,2926,0.03249125534395647
2017,los angeles,industry,204,1,5,36,31,151,629,148,6,73,934,1001,4.9068627450980395
2017,los angeles,inglewood,110811,13,46,389,337,492,1466,802,20,785,2780,3545,0.03199140879515572
2017,amador,ione,6915,0,0,0,3,4,50,7,1,3,62,64,0.009255242227042661
2017,orange,irvine,276115,2,46,55,66,627,2814,194,10,169,3645,3804,0.013776868333846405
2017,los angeles,irwindale,1436,1,0,7,4,56,121,35,0,12,212,224,0.15598885793871867
2017,sacramento,isleton,841,1,0,0,4,3,3,0,0,5,6,11,0.013079667063020214
2017,amador,jackson,4683,0,2,2,17,37,76,16,3,21,132,150,0.032030749519538756
2017,riverside,jurupa valley,104922,5,19,82,166,368,1591,702,5,272,2666,2933,0.027954099235622653
2017,fresno,kerman,14760,0,9,8,32,92,221,30,2,49,345,392,0.026558265582655827
2017,monterey,king city,14037,3,9,2,43,71,72,53,2,57,198,253,0.018023794258032345
2017,fresno,kingsburg,11874,0,2,4,29,108,109,37,4,35,258,289,0.024338891696142832
2017,contra costa,lafayette,26492,0,2,4,1,41,0,19,1,7,61,67,0.0025290653782273896
2017,orange,laguna beach,23261,0,10,14,76,124,369,66,1,100,560,659,0.0283306822578565
2017,orange,laguna hills,31715,1,5,18,20,117,301,49,4,44,471,511,0.016112249724105313
